Accuracy,Chyby,F míra stavu 0,F míra stavu 1,F míra stavu 2,F míra stavu 3,F míra průměrná,Precision stavu 0,Precision stavu 1,Precision stavu 2,Precision stavu 3,Recall stavu 0,Recall stavu 1,Recall stavu 2,Recall stavu 3
0.8515923566878981,466.0,0.905186653452263,0.8488104374520338,0.8325358851674641,0.7532637075718016,0.8349491709108906,0.8787684413085312,0.8417047184170472,0.7435897435897436,0.836231884057971,0.9332425068119891,0.8560371517027864,0.9456521739130435,0.6852731591448931
0.47129909365558914,1750.0,0.40707964601769914,0.5027837259100643,0.5189393939393939,0.48984329657574,0.47966151561072434,0.2667525773195876,0.7723684210526316,0.7873563218390804,0.5121359223300971,0.8589211618257261,0.3726984126984127,0.3870056497175141,0.4694104560622914
0.7632692933897753,727.0,0.7965474722564735,0.7014563106796117,0.8326055312954876,0.7279344858962693,0.7646359500319605,0.7425287356321839,0.5711462450592886,0.7988826815642458,0.8869179600886918,0.8590425531914894,0.9088050314465409,0.8693009118541033,0.6172839506172839
0.9236842105263158,290.0,0.9439412484700123,0.9391510834075393,0.0,0.0,0.4707730829693879,0.9264776549735704,0.957047791893527,0.0,0.0,0.9620758483033932,0.921911421911422,0.0,0.0
0.8393194706994329,340.0,0.9012345679012346,0.8033707865168539,0.8168316831683168,0.7662116040955631,0.8219121604204921,0.8647581441263573,0.7486910994764397,0.7819905213270142,0.8803921568627451,0.9409237379162191,0.8666666666666667,0.8549222797927462,0.6782477341389728
0.5509957754978877,1488.0,0.610733695652174,0.6017699115044248,0.5146804835924007,0.4230989136649514,0.5375707511034876,0.4519859225741579,0.5643153526970954,0.9085365853658537,0.8447488584474886,0.9413612565445026,0.6445497630331753,0.35903614457831323,0.2822273073989321
0.8414905450500556,570.0,0.9005376344086021,0.8,0.8235294117647058,0.752755905511811,0.8192057379212798,0.9158009841443412,0.7290076335877863,0.7433628318584071,0.793141592920354,0.8857747223691169,0.8863109048723898,0.9230769230769231,0.7162837162837162
0.898981324278438,238.0,0.9831401475237092,0.9103829451243585,0.6086956521739131,0.1937984496124031,0.6740042986085959,0.9800420168067226,0.9931093884582257,0.4375,0.11013215859030837,0.9862579281183932,0.8403790087463557,1.0,0.8064516129032258
0.8520814880425155,501.0,0.8948294055575097,0.8631436314363143,0.8235294117647058,0.7877507919746568,0.8423133101832967,0.9137931034482759,0.875,0.717391304347826,0.7894179894179895,0.8766368022053757,0.8516042780748663,0.9665271966527197,0.78609062170706
0.7809155766944114,737.0,0.8802698145025295,0.6604215456674473,0.6380090497737556,0.6869384934346925,0.7164097258446063,0.8743718592964824,0.5145985401459854,0.7966101694915254,0.8658536585365854,0.8862478777589134,0.9215686274509803,0.5320754716981132,0.5693012600229095
