Accuracy,Chyby,F míra stavu 0,F míra stavu 1,F míra stavu 2,F míra stavu 3,F míra průměrná,Precision stavu 0,Precision stavu 1,Precision stavu 2,Precision stavu 3,Recall stavu 0,Recall stavu 1,Recall stavu 2,Recall stavu 3
0.743312101910828,806.0,0.8751150659711568,0.6892988929889299,0.0,0.5951417004048583,0.5398889148412362,0.7962032384142937,0.6586741889985895,0.0,0.6890625,0.9713896457765667,0.7229102167182663,0.0,0.5237529691211401
0.26314199395770393,2439.0,0.3589098532494759,0.03560466543891958,0.0,0.36767317939609234,0.19054692452112196,0.22490803993694167,0.5370370370370371,0.0,0.30598669623059865,0.8879668049792531,0.018412698412698412,0.0,0.46051167964404893
0.4379680885704982,1726.0,0.7417702999268471,0.3546742209631728,0.0,0.0273972602739726,0.2809604452909982,0.6313823163138231,0.21630960608154803,0.0,1.0,0.898936170212766,0.9842767295597484,0.0,0.013888888888888888
0.5192105263157895,1827.0,0.9482169027845627,0.036613272311212815,0.0,0.0,0.24620754377394388,0.9287081339712918,1.0,0.0,0.0,0.968562874251497,0.018648018648018648,0.0,0.0
0.720226843100189,592.0,0.8289534347625634,0.6976744186046512,0.0,0.6435643564356436,0.5425480524507146,0.7261712439418416,0.5660377358490566,0.0,0.9339080459770115,0.9656283566058003,0.9090909090909091,0.0,0.4909365558912387
0.40736270368135186,1964.0,0.5904947916666666,0.481663929939792,0.0,0.0045662100456621,0.26918123291303014,0.42843646669815777,0.3685092127303183,0.0,1.0,0.949738219895288,0.6951026856240127,0.0,0.002288329519450801
0.7252502780867631,988.0,0.8658626630568546,0.5911401597676107,0.0,0.5977011494252874,0.5136759930624382,0.8098526703499079,0.43023255813953487,0.0,0.9246861924686193,0.9301956636700158,0.9443155452436195,0.0,0.44155844155844154
0.4134125636672326,1382.0,0.9832285115303984,0.010137581462708182,0.0,0.04096045197740113,0.2585816362426269,0.975051975051975,0.7777777777777778,0.0,0.020938628158844765,0.9915433403805497,0.00510204081632653,0.0,0.9354838709677419
0.7413640389725421,876.0,0.8673926969891096,0.7265711135611908,0.0,0.6228893058161351,0.5542132790916088,0.8102932375822861,0.6181988742964353,0.0,0.7661538461538462,0.9331495520330806,0.8810160427807486,0.0,0.5247629083245522
0.7274078478002378,917.0,0.8746708794102159,0.6129943502824858,0.0,0.5636509207365893,0.5128290376073228,0.8178237321516494,0.4535005224660397,0.0,0.9361702127659575,0.9400113186191285,0.9455337690631809,0.0,0.4032073310423826
