Accuracy,Chyby,F míra stavu 0,F míra stavu 1,F míra stavu 2,F míra stavu 3,F míra průměrná,Precision stavu 0,Precision stavu 1,Precision stavu 2,Precision stavu 3,Recall stavu 0,Recall stavu 1,Recall stavu 2,Recall stavu 3
0.8875796178343949,353.0,0.9121202221496243,0.9223529411764706,0.883248730964467,0.8116129032258065,0.882333699379092,0.8763339610797238,0.9348171701112877,0.8285714285714286,0.8884180790960452,0.9509536784741145,0.9102167182662538,0.9456521739130435,0.7470308788598575
0.6057401812688822,1305.0,0.4372955288985823,0.6601409553641346,0.5652951699463328,0.7208607292289301,0.5958980958594949,0.29659763313609466,0.8610827374872319,0.7707317073170732,0.7790697674418605,0.8319502074688797,0.5352380952380953,0.4463276836158192,0.6707452725250278
0.8033213936828395,604.0,0.7936012485368709,0.8850072780203785,0.7958833619210978,0.7916847119965353,0.8165441501187207,0.7087108013937282,0.8238482384823849,0.9133858267716536,0.9022704837117473,0.901595744680851,0.9559748427672956,0.7051671732522796,0.7052469135802469
0.9307894736842105,263.0,0.9345,0.9474282466609832,0.09523809523809523,0.0,0.4942915854747696,0.9363727454909819,0.9245701608430393,1.0,0.0,0.9326347305389222,0.9714452214452215,0.05,0.0
0.8771266540642723,260.0,0.917610710607621,0.8513119533527697,0.8056338028169014,0.8486789431545236,0.8558088524829539,0.8813056379821959,0.8202247191011236,0.8827160493827161,0.9028960817717206,0.9570354457572503,0.8848484848484849,0.7409326424870466,0.8006042296072508
0.6134580567290283,1281.0,0.6264977747346799,0.710077519379845,0.5261324041811847,0.5523602821486706,0.6037669951110951,0.465412004069176,0.6971080669710806,0.949685534591195,0.956766917293233,0.9581151832460733,0.7235387045813586,0.363855421686747,0.3882532418001526
0.8754171301446051,448.0,0.900669344042838,0.9138321995464853,0.8587155963302753,0.8167487684729065,0.8724914770981262,0.9121475054229935,0.893569844789357,0.8602941176470589,0.8056365403304179,0.8894764674775251,0.9350348027842227,0.8571428571428571,0.8281718281718282
0.9707130730050934,69.0,0.970276008492569,0.976998904709748,0.6363636363636364,0.835820895522388,0.8548648612720853,0.9744136460554371,0.9787856620336504,0.4666666666666667,0.7777777777777778,0.9661733615221987,0.9752186588921283,1.0,0.9032258064516129
0.8872158252140537,382.0,0.8968363136176066,0.9400544959128065,0.8604651162790697,0.8384697130712009,0.8839564097201711,0.8949897048730268,0.9583333333333334,0.8014440433212996,0.8456591639871383,0.8986905582356995,0.9224598930481284,0.9288702928870293,0.8314014752370916
0.8041022592152199,659.0,0.877261341497356,0.6920093095422808,0.6601941747572816,0.7629009762900977,0.7480914505217541,0.8630887185104053,0.5373493975903615,0.9251700680272109,0.9750445632798574,0.8919071873231466,0.971677559912854,0.5132075471698113,0.6265750286368843
