Accuracy,Chyby,F míra stavu 0,F míra stavu 1,F míra stavu 2,F míra stavu 3,F míra průměrná,Precision stavu 0,Precision stavu 1,Precision stavu 2,Precision stavu 3,Recall stavu 0,Recall stavu 1,Recall stavu 2,Recall stavu 3
0.8363057324840765,514.0,0.8783199505867819,0.902668759811617,0.0,0.7941919191919192,0.6437951573975795,0.8033898305084746,0.9156050955414012,0.0,0.8477088948787062,0.9686648501362398,0.8900928792569659,0.0,0.7470308788598575
0.49154078549848945,1683.0,0.37457912457912457,0.5888157894736842,0.0,0.6392318244170097,0.40065668461745463,0.23495248152059134,0.8354725787631272,0.0,0.8336314847942755,0.9232365145228216,0.4546031746031746,0.0,0.5183537263626251
0.7088896125040703,894.0,0.7495429616087751,0.7989556135770235,0.0,0.7318339100346021,0.5700831213051001,0.6378344741754822,0.6830357142857143,0.0,0.8326771653543307,0.9086879432624113,0.9622641509433962,0.0,0.6527777777777778
0.9426315789473684,218.0,0.9477250726040658,0.9592439456585942,0.0,0.0,0.476742254565665,0.9201127819548872,0.9724550898203593,0.0,0.0,0.9770459081836327,0.9463869463869464,0.0,0.0
0.7934782608695652,437.0,0.8567375886524823,0.825531914893617,0.0,0.7908121410992617,0.6182704111613402,0.7652027027027027,0.776,0.0,0.8653500897666068,0.9731471535982814,0.8818181818181818,0.0,0.7280966767371602
0.4987929993964997,1661.0,0.5825056071771868,0.6094182825484764,0.0,0.36893203883495146,0.3902139821401537,0.4196675900277008,0.5425400739827374,0.0,0.9020771513353115,0.9518324607329843,0.6951026856240127,0.0,0.2318840579710145
0.8228587319243604,637.0,0.8747804265997491,0.8980044345898004,0.0,0.7982283464566929,0.6427533019115607,0.832378223495702,0.8598726114649682,0.0,0.7866149369544132,0.9217345319936542,0.9396751740139211,0.0,0.8101898101898102
0.9724108658743633,65.0,0.9827856025039123,0.9799554565701559,0.0,0.6170212765957447,0.6449405839174532,0.9701338825952626,0.9984871406959153,0.0,0.4603174603174603,0.9957716701902748,0.9620991253644315,0.0,0.9354838709677419
0.8361381753764393,555.0,0.8687840872633943,0.9375,0.0,0.8098663926002055,0.6540376199658999,0.8127250900360145,0.9530386740331491,0.0,0.7903711133400201,0.9331495520330806,0.9224598930481284,0.0,0.8303477344573235
0.7705112960760999,772.0,0.8653846153846154,0.699523052464229,0.0,0.7282683093771389,0.5732939943064959,0.8194233687405159,0.5506883604505632,0.0,0.9047619047619048,0.9168081494057725,0.9586056644880174,0.0,0.6093928980526919
