n_estim,Kombinace rysů,délky úseku,Accuracy,Chyby,F míra stavu 0,F míra stavu 1,F míra stavu 2,F míra průměrná,Precision stavu 0,Precision stavu 1,Precision stavu 2,Recall stavu 0,Recall stavu 1,Recall stavu 2
5,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.8364849833147943,588,0.8766025641025641,0.8223086900129701,0.7844602166604407,0.8277904902586584,0.8855909336211549,0.9323529411764706,0.7483962936564504,0.8677948175568482,0.7354988399071926,0.8241758241758241
10,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.8339822024471635,597,0.8763383297644539,0.8085676037483266,0.7825765965300849,0.8224941766809551,0.8872628726287263,0.9556962025316456,0.7386759581881533,0.8656795346377578,0.7006960556844548,0.8320251177394035
15,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.8348164627363738,594,0.8777362520021356,0.8075370121130552,0.7828338882722901,0.8227023841291602,0.8862533692722372,0.9615384615384616,0.7403778866340098,0.8693812797461661,0.6960556844547564,0.8304552590266876
20,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.8439933259176863,561,0.886339937434828,0.8169761273209549,0.7893927747886241,0.8309029465148025,0.8740359897172236,0.9535603715170279,0.7733433734939759,0.8989952406134321,0.7146171693735499,0.8061224489795918
25,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.8362068965517241,589,0.8763269639065817,0.8235294117647058,0.7832585949177877,0.8277049901963585,0.8795950985615344,0.9716088328075709,0.7475035663338089,0.8730830248545743,0.7146171693735499,0.8226059654631083
30,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.8387096774193549,580,0.8795755968169762,0.8198433420365535,0.786144578313253,0.8285211723889275,0.8823842469398616,0.9373134328358209,0.7554269175108539,0.8767847699629826,0.728538283062645,0.8194662480376766
35,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.8334260289210234,599,0.8766404199475065,0.8148148148148148,0.776085300837776,0.8225135118666991,0.870244919228765,0.9476923076923077,0.753698224852071,0.8831306187202538,0.7146171693735499,0.7998430141287284
40,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.8334260289210234,599,0.8786919831223629,0.8010752688172043,0.7778614457831325,0.8192095659075666,0.8763808521830615,0.952076677316294,0.7474674384949349,0.8810153358011634,0.691415313225058,0.8108320251177394
45,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.8409343715239155,572,0.8810340279609602,0.8263157894736842,0.7875804619462324,0.8316434264602922,0.8789473684210526,0.9544072948328267,0.7607900512070227,0.8831306187202538,0.728538283062645,0.8163265306122449
50,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.8353726362625139,592,0.8772582359192349,0.8150134048257373,0.7822520507084265,0.8248412304844662,0.8814735718099306,0.9650793650793651,0.7450284090909091,0.8730830248545743,0.7053364269141531,0.8233908948194663
