Accuracy,Chyby,F míra stavu 0,F míra stavu 1,F míra stavu 2,F míra stavu 3,F míra průměrná,Precision stavu 0,Precision stavu 1,Precision stavu 2,Precision stavu 3,Recall stavu 0,Recall stavu 1,Recall stavu 2,Recall stavu 3
0.882484076433121,369.0,0.9096551724137931,0.9128367670364501,0.8036951501154734,0.8332344213649852,0.8648553777326754,0.9210893854748603,0.935064935064935,0.6987951807228916,0.8327402135231317,0.8985013623978202,0.891640866873065,0.9456521739130435,0.833729216152019
0.6117824773413897,1285.0,0.4952932657494569,0.6710022953328233,0.5739910313901345,0.6278118609406953,0.5920246133532776,0.3804226918798665,0.8440808469682387,0.6095238095238096,0.5808893093661306,0.7095435684647303,0.5568253968253968,0.5423728813559322,0.6829810901001112
0.8003907521979811,613.0,0.7673068334077713,0.8818443804034583,0.7392638036809815,0.8228392647633946,0.8028135705639015,0.7731773177317732,0.8138297872340425,0.7461300309597523,0.8342585249801745,0.7615248226950354,0.9622641509433962,0.7325227963525835,0.8117283950617284
0.9410526315789474,224.0,0.9493110236220472,0.9584795321637427,0.05714285714285714,0.1728395061728395,0.5344432297753716,0.9364077669902913,0.9618544600938967,0.06666666666666667,0.3333333333333333,0.9625748502994012,0.9551282051282052,0.05,0.11666666666666667
0.8189981096408318,383.0,0.8456891817682592,0.8476052249637155,0.8220551378446115,0.7664399092970522,0.8204473634684095,0.8651685393258427,0.8133704735376045,0.7961165048543689,0.7670196671709532,0.8270676691729323,0.8848484848484849,0.8497409326424871,0.7658610271903323
0.6466505733252866,1171.0,0.6538016209957546,0.6836734693877551,0.46748681898066785,0.6622137404580153,0.6167939124555482,0.5177261613691931,0.6346414073071719,0.8636363636363636,0.8840764331210191,0.8869109947643979,0.740916271721959,0.3204819277108434,0.5293668954996186
0.871523915461624,462.0,0.8955890563930765,0.9107551487414187,0.8033057851239669,0.8343500703894885,0.8610000151619877,0.9485511531638084,0.8984198645598194,0.7319277108433735,0.7867256637168142,0.8482284505552617,0.9234338747099768,0.8901098901098901,0.8881118881118881
0.9656196943972836,81.0,0.9824561403508771,0.9737134394668642,0.375,0.6122448979591837,0.7358536194442313,0.9882352941176471,0.9894657637321295,0.24,0.44776119402985076,0.9767441860465116,0.9584548104956269,0.8571428571428571,0.967741935483871
0.8689105403011514,444.0,0.8829231916480239,0.9148174659985684,0.7985480943738656,0.8395522388059702,0.858960247706607,0.9618196588139724,0.9845916795069337,0.7051282051282052,0.7531380753138075,0.8159889731219848,0.8542780748663101,0.9205020920502092,0.9483667017913593
0.807372175980975,648.0,0.887536231884058,0.6842501883948756,0.6071428571428571,0.7917498336660014,0.742669777771948,0.9096850861556743,0.5230414746543779,0.7431693989071039,0.9444444444444444,0.8664402942840973,0.9891067538126361,0.5132075471698113,0.6815578465063001
