Kombinace příznaků,Délka úseku,Accuracy,F míra stavu 0,F míra stavu 1,F míra stavu 2,F míra průměrná,Precision stavu 0,Precision stavu 1,Precision stavu 2,Recall stavu 0,Recall stavu 1,Recall stavu 2
"(0, 1, 0, 1, 1)",9,0.7342857142857143,0.7987696164240691,0.4865649897100475,1.0,0.7617782020447056,0.7659336840809678,0.4654262404262404,1.0,0.8616666666666667,0.51,1.0
"(0, 1, 1, 0, 0)",9,0.7904761904761904,0.8057116169608323,0.746365959229066,1.0,0.8506925253966328,0.8574919734353698,0.6922028214616096,1.0,0.76,0.8099999999999999,1.0
"(0, 1, 1, 0, 1)",9,0.7904761904761904,0.8060370137862292,0.7458334916965985,1.0,0.8506235018276092,0.8560450869884833,0.6930580846195044,1.0,0.7616666666666667,0.8074999999999999,1.0
"(0, 1, 1, 1, 0)",9,0.800952380952381,0.8403377220118301,0.6587822328623564,1.0,0.8330399849580623,0.8347227756523056,0.6349551301291504,1.0,0.8616666666666667,0.6849999999999999,1.0
"(0, 1, 1, 1, 1)",9,0.7485714285714286,0.8116884808319569,0.5032224871120892,1.0,0.771636989314682,0.7789082739930675,0.4813270063270063,1.0,0.875,0.5275000000000001,1.0
"(1, 0, 0, 0, 0)",9,0.7942857142857143,0.8121347979856226,0.7457879646929966,1.0,0.8526409208928731,0.8494275461380724,0.7047289758045572,1.0,0.7783333333333333,0.7925000000000001,1.0
"(1, 0, 0, 0, 1)",9,0.800952380952381,0.818757207299434,0.7531485889153349,1.0,0.8573019320715896,0.8537204150989197,0.7136314760508309,1.0,0.7866666666666666,0.7975000000000001,1.0
"(1, 0, 0, 1, 0)",9,0.7933333333333333,0.832702236805716,0.6507244496180913,1.0,0.8278088954746025,0.8316070636802768,0.6221307577574832,1.0,0.85,0.6825,1.0
"(1, 0, 0, 1, 1)",9,0.7380952380952381,0.8021766820506526,0.49138635361530963,1.0,0.7645210118886541,0.7694889682397003,0.470185669210984,1.0,0.865,0.515,1.0
"(1, 0, 1, 0, 0)",9,0.8161904761904761,0.8322796516754941,0.7726653173725564,1.0,0.8683149896826834,0.8694538890478094,0.7307411165030743,1.0,0.7983333333333332,0.82,1.0
"(1, 0, 1, 0, 1)",9,0.8171428571428571,0.8339054972200672,0.7724396745490162,1.0,0.8687817239230279,0.8671036881125447,0.7343605098980353,1.0,0.8033333333333333,0.8149999999999998,1.0
"(1, 0, 1, 1, 0)",9,0.800952380952381,0.8401332999738049,0.6591902962417671,1.0,0.8331078654051908,0.8361615437463371,0.6335683516880215,1.0,0.86,0.6875,1.0
"(1, 0, 1, 1, 1)",9,0.800952380952381,0.8405410971975791,0.6584071897899174,1.0,0.8329827623291655,0.833202035329695,0.6362774899393283,1.0,0.8633333333333333,0.6824999999999999,1.0
"(1, 1, 0, 0, 0)",9,0.7628571428571428,0.7766222641773303,0.7185302382965112,1.0,0.8317175008246138,0.8412473040977714,0.6559036393713813,1.0,0.7216666666666667,0.7949999999999999,1.0
"(1, 1, 0, 0, 1)",9,0.7638095238095237,0.7765045195681433,0.7213511253341762,1.0,0.8326185483007731,0.845227339927756,0.6553125418914174,1.0,0.7183333333333334,0.8025,1.0
"(1, 1, 0, 1, 0)",9,0.781904761904762,0.8223205008038622,0.6365099027841336,1.0,0.819610134529332,0.8207778863786308,0.6085807990459153,1.0,0.8400000000000001,0.6675000000000001,1.0
"(1, 1, 0, 1, 1)",9,0.6742857142857144,0.7643232470853955,0.32049382716049385,1.0,0.6949390247486298,0.6974389404320886,0.3096476964769648,1.0,0.875,0.3325,1.0
"(1, 1, 1, 0, 0)",9,0.7914285714285714,0.8074177880603429,0.7460780349312102,1.0,0.8511652743305177,0.8550909875438176,0.6954605944696789,1.0,0.765,0.805,1.0
"(1, 1, 1, 0, 1)",9,0.7438095238095238,0.7848166808821493,0.5944745148755971,1.0,0.7930970652525822,0.7961461410863558,0.5550622183760556,1.0,0.7916666666666666,0.64,1.0
"(1, 1, 1, 1, 0)",9,0.7971428571428572,0.8368811948853654,0.6540330888571121,1.0,0.8303047612474923,0.8311518363758262,0.6304487680993704,1.0,0.8583333333333334,0.6799999999999999,1.0
"(1, 1, 1, 1, 1)",9,0.6838095238095239,0.7728507709391594,0.3313749548899314,1.0,0.7014085752763637,0.7066540709093901,0.31903614457831325,1.0,0.8833333333333334,0.34500000000000003,1.0
"(0, 0, 0, 0, 1)",10,0.8,0.8164289246339351,0.754661664481832,1.0,0.8570301963719225,0.858497029139231,0.7083687197023788,1.0,0.7783333333333333,0.8074999999999999,1.0
"(0, 0, 0, 1, 0)",10,0.781904761904762,0.8218621237889323,0.6397084275822473,1.0,0.8205235171237266,0.824802583551022,0.6086552046881242,1.0,0.835,0.675,1.0
"(0, 0, 0, 1, 1)",10,0.7828571428571429,0.8235789641560286,0.6393501532261125,1.0,0.8209763724607138,0.8205411365512759,0.6138698839284128,1.0,0.8416666666666666,0.6675,1.0
"(0, 0, 1, 0, 0)",10,0.8238095238095239,0.8378263618817158,0.7845507902949763,1.0,0.8741257173922307,0.8839224664224664,0.7345226579294085,1.0,0.7966666666666666,0.8425,1.0
"(0, 0, 1, 0, 1)",10,0.822857142857143,0.8370431023104047,0.7832456059770034,1.0,0.8734295694291362,0.8820866998208178,0.7340374687269858,1.0,0.7966666666666667,0.8400000000000001,1.0
"(0, 0, 1, 1, 0)",10,0.7933333333333333,0.8324586173162125,0.6535429296489497,1.0,0.8286671823217209,0.8360212582885523,0.6214231499051234,1.0,0.845,0.69,1.0
"(0, 0, 1, 1, 1)",10,0.7923809523809524,0.8317301643771573,0.6520795150148033,1.0,0.8279365597973204,0.8345070154099916,0.6208909370199693,1.0,0.845,0.6875,1.0
"(0, 1, 0, 0, 0)",10,0.7628571428571428,0.7766222641773303,0.7185302382965112,1.0,0.8317175008246138,0.8412473040977714,0.6559036393713813,1.0,0.7216666666666667,0.7949999999999999,1.0
"(0, 1, 0, 0, 1)",10,0.7609523809523809,0.7727467129870674,0.7195798400494533,1.0,0.8307755176788401,0.8456713920999634,0.650801773288784,1.0,0.7116666666666667,0.8049999999999999,1.0
"(0, 1, 0, 1, 0)",10,0.7723809523809525,0.8125926719207737,0.6290990185599676,1.0,0.813897230160247,0.818081541189116,0.5952217759316406,1.0,0.8233333333333333,0.6675,1.0
"(0, 1, 0, 1, 1)",10,0.720952380952381,0.7859322589691767,0.4761776573154729,1.0,0.7540366387615499,0.7592909364381681,0.45077882269533126,1.0,0.8416666666666668,0.505,1.0
"(0, 1, 1, 0, 0)",10,0.7876190476190476,0.8029139212468207,0.7431680391013809,1.0,0.8486939867827339,0.8554074851303353,0.6885267786434568,1.0,0.7566666666666667,0.8074999999999999,1.0
"(0, 1, 1, 0, 1)",10,0.7333333333333333,0.7748530735138419,0.585864668314864,1.0,0.786905913942902,0.7885288417811037,0.5456696357863139,1.0,0.7783333333333333,0.6325000000000001,1.0
"(0, 1, 1, 1, 0)",10,0.7923809523809524,0.8315536351875474,0.6511789968398023,1.0,0.8275775440091167,0.8347997506212517,0.619385420071919,1.0,0.8450000000000001,0.6875,1.0
"(0, 1, 1, 1, 1)",10,0.7885714285714286,0.8288866301246521,0.6462073873602039,1.0,0.8250313391616186,0.8262585064322978,0.6202608235138356,1.0,0.8466666666666667,0.675,1.0
"(1, 0, 0, 0, 0)",10,0.7942857142857143,0.8121347979856226,0.7457879646929966,1.0,0.8526409208928731,0.8494275461380724,0.7047289758045572,1.0,0.7783333333333333,0.7925000000000001,1.0
"(1, 0, 0, 0, 1)",10,0.8019047619047619,0.8194211956562716,0.7547110818323034,1.0,0.8580440924961916,0.855148447538437,0.7144219673380092,1.0,0.7866666666666666,0.8,1.0
"(1, 0, 0, 1, 0)",10,0.7866666666666667,0.8251508402119526,0.6476153309145256,1.0,0.8242553903754928,0.8357562578244447,0.6086259611210376,1.0,0.8316666666666667,0.6925,1.0
"(1, 0, 0, 1, 1)",10,0.6685714285714287,0.7588248046593904,0.3213184476342371,1.0,0.6933810840978759,0.6974999034960176,0.30678733031674205,1.0,0.8616666666666667,0.3375,1.0
"(1, 0, 1, 0, 0)",10,0.8123809523809523,0.8282454378533011,0.7689930784869944,1.0,0.8657461721134319,0.8685259607430849,0.7241358110971692,1.0,0.7916666666666666,0.82,1.0
"(1, 0, 1, 0, 1)",10,0.7542857142857142,0.7956475676318961,0.6099423508928151,1.0,0.8018633061749038,0.8035707981612769,0.5747091508009436,1.0,0.8033333333333333,0.65,1.0
"(1, 0, 1, 1, 0)",10,0.7923809523809524,0.8314838946393621,0.652579074227263,1.0,0.8280209896222084,0.835807680866737,0.6196174043510878,1.0,0.8433333333333334,0.69,1.0
"(1, 0, 1, 1, 1)",10,0.7914285714285715,0.830756489656638,0.6511186872247073,1.0,0.8272917256271152,0.8342821278537697,0.6190702087286528,1.0,0.8433333333333334,0.6875000000000001,1.0
"(1, 1, 0, 0, 0)",10,0.7628571428571428,0.7766222641773303,0.7185302382965112,1.0,0.8317175008246138,0.8412473040977714,0.6559036393713813,1.0,0.7216666666666667,0.7949999999999999,1.0
"(1, 1, 0, 0, 1)",10,0.7638095238095237,0.7761111605289688,0.7219775896295234,1.0,0.8326962500528307,0.8465668775668777,0.654658111863818,1.0,0.7166666666666666,0.8049999999999999,1.0
"(1, 1, 0, 1, 0)",10,0.7742857142857144,0.8140831237139734,0.6318790239061318,1.0,0.8153207158733684,0.8214358388830364,0.5963318591878848,1.0,0.8233333333333333,0.6725,1.0
"(1, 1, 0, 1, 1)",10,0.7171428571428573,0.7827494430030862,0.47086917074941026,1.0,0.7512062045841655,0.7545038296071571,0.44743603430482903,1.0,0.8399999999999999,0.49749999999999994,1.0
"(1, 1, 1, 0, 0)",10,0.7876190476190476,0.803926038631049,0.741403925798333,1.0,0.8484433214764607,0.851411537053739,0.6910568319590829,1.0,0.7616666666666667,0.8,1.0
"(1, 1, 1, 0, 1)",10,0.7304761904761905,0.7725883337364905,0.5828820628119127,1.0,0.7851567988494678,0.7850258210843339,0.5443291644652865,1.0,0.7766666666666666,0.6275000000000001,1.0
"(1, 1, 1, 1, 0)",10,0.8495238095238096,0.8638296810005585,0.8116653486519813,1.0,0.8918316765508466,0.8972281910657813,0.773231563192121,1.0,0.8333333333333334,0.8550000000000001,1.0
"(1, 1, 1, 1, 1)",10,0.7361904761904763,0.8000988766561241,0.49330686330119117,1.0,0.7644685799857719,0.7730530126231232,0.46759834368530023,1.0,0.8566666666666667,0.5225,1.0
"(0, 0, 0, 0, 1)",11,0.8019047619047619,0.8181605263655367,0.7570285283871575,1.0,0.8583963515842313,0.8602988309410329,0.7106159107136146,1.0,0.78,0.8099999999999999,1.0
"(0, 0, 0, 1, 0)",11,0.8361904761904763,0.8494091406944765,0.7993767045977986,1.0,0.8829286150974249,0.8952769658768884,0.7490421008029224,1.0,0.8083333333333333,0.8574999999999999,1.0
"(0, 0, 0, 1, 1)",11,0.7704761904761905,0.8103947693818172,0.6299040729385557,1.0,0.8134329474401243,0.8202927901533315,0.5929378458732788,1.0,0.8166666666666668,0.6725,1.0
"(0, 0, 1, 0, 0)",11,0.8123809523809523,0.8267180502281832,0.7716319296353897,1.0,0.8661166599545244,0.8756017675025876,0.7194729539121362,1.0,0.7833333333333333,0.8324999999999999,1.0
"(0, 0, 1, 0, 1)",11,0.8161904761904761,0.8313663938075171,0.7743131622622317,1.0,0.8685598520232496,0.8734907690971223,0.7278349872513867,1.0,0.7933333333333333,0.8275,1.0
"(0, 0, 1, 1, 0)",11,0.8476190476190476,0.8616077883108497,0.8102029408032225,1.0,0.8906035763713576,0.8983159142162499,0.7686192703881967,1.0,0.8283333333333334,0.8574999999999999,1.0
"(0, 0, 1, 1, 1)",11,0.7780952380952382,0.818729954162956,0.6368649922221417,1.0,0.8185316487950326,0.82039995494514,0.6070641731493659,1.0,0.8316666666666667,0.6699999999999999,1.0
"(0, 1, 0, 0, 0)",11,0.7628571428571428,0.7766222641773303,0.7185302382965112,1.0,0.8317175008246138,0.8412473040977714,0.6559036393713813,1.0,0.7216666666666667,0.7949999999999999,1.0
"(0, 1, 0, 0, 1)",11,0.7619047619047619,0.773849887590242,0.7203720478416612,1.0,0.8314073118106343,0.8460193774479489,0.6521394925870296,1.0,0.7133333333333333,0.8049999999999999,1.0
"(0, 1, 0, 1, 0)",11,0.7600000000000001,0.7985476546908025,0.6209816418340102,1.0,0.8065097655082709,0.8206840194537379,0.5735011404366243,1.0,0.7949999999999999,0.6775,1.0
"(0, 1, 0, 1, 1)",11,0.7095238095238094,0.7744366399496025,0.4687061613450216,1.0,0.747714267098208,0.7558960937862111,0.4376406211787723,1.0,0.8216666666666667,0.505,1.0
"(0, 1, 1, 0, 0)",11,0.7838095238095237,0.8000938002134333,0.7372884010345455,1.0,0.8457940670826597,0.849140286823171,0.6858488960960852,1.0,0.7566666666666666,0.7975,1.0
"(0, 1, 1, 0, 1)",11,0.7285714285714285,0.7704285191046953,0.5812790596007189,1.0,0.783902526235138,0.7842972711969055,0.5414940577249576,1.0,0.7733333333333333,0.6275,1.0
"(0, 1, 1, 1, 0)",11,0.7771428571428572,0.8172264496272517,0.6368063290201692,1.0,0.818010926215807,0.8232160678904347,0.6031725814189276,1.0,0.8266666666666668,0.675,1.0
"(0, 1, 1, 1, 1)",11,0.7752380952380953,0.816032890813128,0.6334243903869428,1.0,0.8164857604000236,0.8186689252836544,0.6031404829229284,1.0,0.8283333333333334,0.6675000000000001,1.0
"(1, 0, 0, 0, 0)",11,0.7942857142857143,0.8121347979856226,0.7457879646929966,1.0,0.8526409208928731,0.8494275461380724,0.7047289758045572,1.0,0.7783333333333333,0.7925000000000001,1.0
"(1, 0, 0, 0, 1)",11,0.8028571428571428,0.8201260144718695,0.7561798700819974,1.0,0.8587686281846223,0.8567114784592661,0.7150908636590796,1.0,0.7866666666666666,0.8025,1.0
"(1, 0, 0, 1, 0)",11,0.7761904761904763,0.8150988600026713,0.6379413919413921,1.0,0.8176800839813543,0.8285164512338425,0.5972875114241171,1.0,0.8183333333333334,0.6849999999999999,1.0
"(1, 0, 0, 1, 1)",11,0.6619047619047619,0.7522015294646873,0.321197934595525,1.0,0.6911331546867374,0.6975765500708292,0.3027417380660955,1.0,0.8466666666666669,0.34249999999999997,1.0
"(1, 0, 1, 0, 0)",11,0.8142857142857143,0.8302726527612068,0.7707890040593635,1.0,0.8670205522735234,0.8690810734644991,0.7274459544421339,1.0,0.7949999999999999,0.82,1.0
"(1, 0, 1, 0, 1)",11,0.8076190476190476,0.8237087790830719,0.7634090201100688,1.0,0.862372599731047,0.8646887590533691,0.7182652442107393,1.0,0.7866666666666666,0.8149999999999998,1.0
"(1, 0, 1, 1, 0)",11,0.78,0.8197930928368603,0.6404438285487664,1.0,0.8200789737952089,0.8267637022349144,0.6056143346181374,1.0,0.8283333333333334,0.68,1.0
"(1, 0, 1, 1, 1)",11,0.78,0.8197695226893309,0.6405161179187532,1.0,0.820095213536028,0.8266209172497716,0.6056366977801423,1.0,0.8283333333333334,0.68,1.0
"(1, 1, 0, 0, 0)",11,0.7628571428571428,0.7766222641773303,0.7185302382965112,1.0,0.8317175008246138,0.8412473040977714,0.6559036393713813,1.0,0.7216666666666667,0.7949999999999999,1.0
"(1, 1, 0, 0, 1)",11,0.7609523809523809,0.7727439431388157,0.7195463541982879,1.0,0.830763432445701,0.8457720057720058,0.6508193605738283,1.0,0.7116666666666667,0.8049999999999999,1.0
"(1, 1, 0, 1, 0)",11,0.759047619047619,0.7990047710570279,0.6175604873100582,1.0,0.8055217527890288,0.8131465665715052,0.5766955202273754,1.0,0.8016666666666665,0.665,1.0
"(1, 1, 0, 1, 1)",11,0.6504761904761904,0.7416516908511926,0.30731640167939983,1.0,0.6829893641768641,0.6862835488250197,0.28967962827097093,1.0,0.8366666666666667,0.3275,1.0
"(1, 1, 1, 0, 0)",11,0.78,0.7954541641580268,0.7344704910913616,1.0,0.8433082184164629,0.849462791243114,0.6793846685679716,1.0,0.7483333333333333,0.8,1.0
"(1, 1, 1, 0, 1)",11,0.7247619047619047,0.7661313772938093,0.5778744588744589,1.0,0.7813352787227561,0.7832724159898073,0.5358512759170654,1.0,0.7666666666666667,0.6275000000000001,1.0
"(1, 1, 1, 1, 0)",11,0.7790476190476191,0.8185197712942609,0.6399456635318705,1.0,0.8194884782753771,0.8281637954607601,0.6029833344311969,1.0,0.825,0.6824999999999999,1.0
"(1, 1, 1, 1, 1)",11,0.7742857142857144,0.8145211804528827,0.6334782093285338,1.0,0.8159997965938055,0.8212055342979772,0.5991284046250007,1.0,0.8233333333333335,0.6725,1.0
"(0, 0, 0, 0, 1)",12,0.8038095238095238,0.8202213552937524,0.7588101141344715,1.0,0.8596771564760746,0.8607915254704246,0.7137453899300505,1.0,0.7833333333333334,0.8099999999999999,1.0
"(0, 0, 0, 1, 0)",12,0.8323809523809524,0.8434099815664615,0.7989364973491122,1.0,0.8807821596385246,0.9051930460547378,0.7355676462635967,1.0,0.79,0.875,1.0
"(0, 0, 0, 1, 1)",12,0.7647619047619049,0.8036487655107951,0.6278788638960864,1.0,0.8105092098022938,0.8226203149423629,0.5836915982949588,1.0,0.8016666666666665,0.6799999999999999,1.0
"(0, 0, 1, 0, 0)",12,0.8114285714285714,0.8259258934931942,0.7703361368212819,1.0,0.8654206767714919,0.8737554366162421,0.7190261830035747,1.0,0.7833333333333333,0.8300000000000001,1.0
"(0, 0, 1, 0, 1)",12,0.8095238095238095,0.8236272751363817,0.7689779824650079,1.0,0.8642017525337966,0.8747863207327387,0.7147166903543232,1.0,0.7783333333333333,0.8324999999999999,1.0
"(0, 0, 1, 1, 0)",12,0.8380952380952381,0.8513206068360948,0.8013764809715441,1.0,0.8842323626025465,0.8976419271552014,0.7508060506263722,1.0,0.8099999999999999,0.86,1.0
"(0, 0, 1, 1, 1)",12,0.7704761904761905,0.8099706992339113,0.6329478946575262,1.0,0.8143061979638124,0.824513477329441,0.5927279594738712,1.0,0.8116666666666668,0.68,1.0
"(0, 1, 0, 0, 0)",12,0.7638095238095237,0.7773317881724962,0.7199786470401163,1.0,0.8324368117375375,0.8428519593613932,0.6565671031096564,1.0,0.7216666666666667,0.7975,1.0
"(0, 1, 0, 0, 1)",12,0.7628571428571428,0.7743827425054849,0.7218763560631736,1.0,0.8320863661895528,0.8478975577471818,0.6533768412319955,1.0,0.7133333333333333,0.8074999999999999,1.0
"(0, 1, 0, 1, 0)",12,0.8123809523809523,0.8241675284461969,0.7758948780651274,1.0,0.8666874688371081,0.8869959304476508,0.7122845157516942,1.0,0.77,0.8525,1.0
"(0, 1, 0, 1, 1)",12,0.7542857142857142,0.7934151629513407,0.6159816276001406,1.0,0.8031322635171605,0.8145740745111825,0.5707606815149127,1.0,0.79,0.6699999999999999,1.0
"(0, 1, 1, 0, 0)",12,0.7780952380952381,0.7939765648693613,0.731721228275248,1.0,0.8418992643815365,0.8459985364817223,0.6781882979996766,1.0,0.7483333333333333,0.795,1.0
"(0, 1, 1, 0, 1)",12,0.7780952380952381,0.7936117247240047,0.7323198392822741,1.0,0.841977188002093,0.8473584683266171,0.6774434716707953,1.0,0.7466666666666667,0.7975,1.0
"(0, 1, 1, 1, 0)",12,0.8352380952380953,0.847545957190014,0.7998386453424017,1.0,0.8824615341774719,0.8997503479718494,0.7445131329151947,1.0,0.8016666666666665,0.865,1.0
"(0, 1, 1, 1, 1)",12,0.7704761904761905,0.8099706992339113,0.6329478946575262,1.0,0.8143061979638124,0.824513477329441,0.5927279594738712,1.0,0.8116666666666668,0.68,1.0
"(1, 0, 0, 0, 0)",12,0.799047619047619,0.8169416649384124,0.7508038153446345,1.0,0.8559151600943489,0.8520663232901239,0.711778784233676,1.0,0.7849999999999999,0.795,1.0
"(1, 0, 0, 0, 1)",12,0.8076190476190476,0.824902930123326,0.7612512328845891,1.0,0.862051387669305,0.8592831047959818,0.7222434689461641,1.0,0.7933333333333333,0.805,1.0
"(1, 0, 0, 1, 0)",12,0.8285714285714286,0.8404845129520366,0.7932542991685647,1.0,0.8779129373735337,0.8986687752887438,0.7331951775822743,1.0,0.79,0.865,1.0
"(1, 0, 0, 1, 1)",12,0.7638095238095239,0.8023403993993549,0.6273994204434359,1.0,0.8099132732809302,0.8240961353063483,0.5811894454751598,1.0,0.7983333333333333,0.6824999999999999,1.0
"(1, 0, 1, 0, 0)",12,0.8085714285714285,0.8250444528535882,0.763801659603385,1.0,0.8629487041523243,0.8634528011566509,0.7207319393183838,1.0,0.79,0.8125,1.0
"(1, 0, 1, 0, 1)",12,0.7485714285714286,0.7908677580104069,0.6055937646164166,1.0,0.7988205075422744,0.7973911551067839,0.5728522328179876,1.0,0.7983333333333332,0.6425,1.0
"(1, 0, 1, 1, 0)",12,0.8361904761904763,0.8493444585726472,0.7994478837112474,1.0,0.8829307807612983,0.8973661510797433,0.747432046633367,1.0,0.8066666666666666,0.8600000000000001,1.0
"(1, 0, 1, 1, 1)",12,0.7695238095238096,0.8087347173679517,0.6324455205811137,1.0,0.8137267459830217,0.825818841352822,0.5898781630740394,1.0,0.8083333333333333,0.6825000000000001,1.0
"(1, 1, 0, 0, 0)",12,0.7628571428571428,0.7766222641773303,0.7185302382965112,1.0,0.8317175008246138,0.8412473040977714,0.6559036393713813,1.0,0.7216666666666667,0.7949999999999999,1.0
"(1, 1, 0, 0, 1)",12,0.7609523809523809,0.7722005023620226,0.7202004902915439,1.0,0.8308003308845222,0.8473915917650826,0.6506175474591792,1.0,0.71,0.8074999999999999,1.0
"(1, 1, 0, 1, 0)",12,0.8114285714285714,0.8234439730253129,0.7744469247437726,1.0,0.8659636325896951,0.8854492458591654,0.7116949352719284,1.0,0.77,0.85,1.0
"(1, 1, 0, 1, 1)",12,0.7504761904761905,0.7893081312797061,0.6124831986248215,1.0,0.8005971099681759,0.8133477411647464,0.5643457233746558,1.0,0.7833333333333333,0.67,1.0
"(1, 1, 1, 0, 0)",12,0.7780952380952381,0.7939644905400346,0.731721979239014,1.0,0.8418954899263497,0.8459878366749297,0.6782235876742481,1.0,0.7483333333333333,0.7950000000000002,1.0
"(1, 1, 1, 0, 1)",12,0.7761904761904762,0.7921452863262116,0.7294976047434532,1.0,0.840547630356555,0.8440041245941302,0.6762349821397933,1.0,0.7466666666666667,0.7925000000000001,1.0
"(1, 1, 1, 1, 0)",12,0.8276190476190477,0.8408967174722534,0.7898219105607217,1.0,0.876906209344325,0.891316230362532,0.7366656359513503,1.0,0.7966666666666666,0.8525,1.0
"(1, 1, 1, 1, 1)",12,0.7657142857142858,0.8053579584379996,0.6275974025974025,1.0,0.810985120345134,0.8201923076923077,0.5869318181818182,1.0,0.8066666666666666,0.675,1.0
"(0, 0, 0, 0, 1)",13,0.8019047619047619,0.8181605263655367,0.7570285283871575,1.0,0.8583963515842313,0.8602988309410329,0.7106159107136146,1.0,0.78,0.8099999999999999,1.0
"(0, 0, 0, 1, 0)",13,0.8200000000000001,0.8286256806739164,0.7892053649546165,1.0,0.8726103485428442,0.9090679513295459,0.7124916063034874,1.0,0.7616666666666666,0.885,1.0
"(0, 0, 0, 1, 1)",13,0.7476190476190476,0.7875338197187587,0.6097133994840874,1.0,0.7990824064009486,0.8085114389386234,0.5654385087993334,1.0,0.7833333333333334,0.6625000000000001,1.0
"(0, 0, 1, 0, 0)",13,0.8114285714285714,0.8265748496298709,0.7691729188559513,1.0,0.8652492561619407,0.8711408022629472,0.720846665567101,1.0,0.7866666666666667,0.825,1.0
"(0, 0, 1, 0, 1)",13,0.8095238095238095,0.8242744541257633,0.7678138454221506,1.0,0.8640294331826379,0.8721973775464704,0.7165371501411654,1.0,0.7816666666666666,0.8274999999999999,1.0
"(0, 0, 1, 1, 0)",13,0.8276190476190477,0.8386245462981368,0.7937831111772339,1.0,0.8774692191584569,0.9029338528713297,0.7285931156596321,1.0,0.7833333333333333,0.8725000000000002,1.0
"(0, 0, 1, 1, 1)",13,0.7647619047619048,0.7273478108260717,0.7534319135539331,1.0,0.826926574793335,0.9143604567133978,0.6732283625060511,1.0,0.6649999999999999,0.885,1.0
"(0, 1, 0, 0, 0)",13,0.7638095238095237,0.7773317881724962,0.7199786470401163,1.0,0.8324368117375375,0.8428519593613932,0.6565671031096564,1.0,0.7216666666666667,0.7975,1.0
"(0, 1, 0, 0, 1)",13,0.7609523809523809,0.7720942830666815,0.7202807497616849,1.0,0.8307916776094555,0.8473995385055293,0.6509202324202464,1.0,0.71,0.8074999999999999,1.0
"(0, 1, 0, 1, 0)",13,0.8038095238095238,0.8139276853982906,0.7692129846073856,1.0,0.861046890001892,0.8877045730913725,0.6975950345412174,1.0,0.7516666666666667,0.8575000000000002,1.0
"(0, 1, 0, 1, 1)",13,0.7371428571428571,0.7754624150575173,0.6010827084419941,1.0,0.7921817078331704,0.8064651978497634,0.5485753502769632,1.0,0.7633333333333334,0.665,1.0
"(0, 1, 1, 0, 0)",13,0.7742857142857142,0.7897467429227722,0.7283478049174656,1.0,0.8393648492800793,0.8447764019184663,0.672255197898495,1.0,0.7416666666666667,0.795,1.0
"(0, 1, 1, 0, 1)",13,0.7828571428571428,0.7989624157064364,0.7364934439752047,1.0,0.8451519532272137,0.8488706997148375,0.6846455324709357,1.0,0.755,0.7975,1.0
"(0, 1, 1, 1, 0)",13,0.8190476190476191,0.8297709593469559,0.7848229864278181,1.0,0.871531315258258,0.8981566073511595,0.7171525939568862,1.0,0.7716666666666667,0.8675,1.0
"(0, 1, 1, 1, 1)",13,0.7552380952380953,0.7940106580509086,0.6199908782752209,1.0,0.8046671787753764,0.8188168462825776,0.5720261643118786,1.0,0.7866666666666667,0.6775,1.0
"(1, 0, 0, 0, 0)",13,0.7942857142857143,0.8121347979856226,0.7457879646929966,1.0,0.8526409208928731,0.8494275461380724,0.7047289758045572,1.0,0.7783333333333333,0.7925000000000001,1.0
"(1, 0, 0, 0, 1)",13,0.8085714285714285,0.8259350172539855,0.7621292089403544,1.0,0.8626880753981133,0.859561435772046,0.7238241497065028,1.0,0.7949999999999999,0.805,1.0
"(1, 0, 0, 1, 0)",13,0.8104761904761906,0.8218961017455744,0.7743508857799137,1.0,0.865415662508496,0.888614802673055,0.7081486503506562,1.0,0.7649999999999999,0.8549999999999999,1.0
"(1, 0, 0, 1, 1)",13,0.7514285714285714,0.7901653426090547,0.6158502006282539,1.0,0.8020051810791028,0.8166821269282891,0.5668943817458669,1.0,0.7816666666666666,0.675,1.0
"(1, 0, 1, 0, 0)",13,0.8114285714285714,0.8284420311456575,0.765880095267643,1.0,0.864774042137767,0.8629643242294135,0.7264485199787003,1.0,0.7966666666666666,0.8099999999999999,1.0
"(1, 0, 1, 0, 1)",13,0.7504761904761905,0.7171790574809023,0.7307906339377335,1.0,0.8159898971395453,0.8852224322357065,0.6674612259753678,1.0,0.67,0.8400000000000001,1.0
"(1, 0, 1, 1, 0)",13,0.8238095238095239,0.8351218251396979,0.7889700947322035,1.0,0.874697306623967,0.899853407700021,0.724441406217992,1.0,0.78,0.8674999999999999,1.0
"(1, 0, 1, 1, 1)",13,0.761904761904762,0.7997061454876992,0.6277672397615233,1.0,0.8091577950830742,0.8280569220826319,0.5762371541501976,1.0,0.7899999999999999,0.6900000000000001,1.0
"(1, 1, 0, 0, 0)",13,0.7628571428571428,0.7766222641773303,0.7185302382965112,1.0,0.8317175008246138,0.8412473040977714,0.6559036393713813,1.0,0.7216666666666667,0.7949999999999999,1.0
"(1, 1, 0, 0, 1)",13,0.7619047619047619,0.7732438596539308,0.721074263648178,1.0,0.8314393744340363,0.8476511971648749,0.652136949048707,1.0,0.7116666666666667,0.8074999999999999,1.0
"(1, 1, 0, 1, 0)",13,0.7980952380952381,0.81003898630981,0.7600484816119893,1.0,0.8566958226405997,0.876370309835732,0.6942908070003061,1.0,0.7533333333333333,0.8400000000000001,1.0
