Kombinace příznaků,Délka úseků,Accuracy,Chyby,F míra stavu 0,F míra stavu 1,F míra stavu 2,F míra průměrná,Precision stavu 0,Precision stavu 1,Precision stavu 2,Recall stavu 0,Recall stavu 1,Recall stavu 2
"(0, 0, 1, 0, 1)","(0, 8, 12, 10)",0.6775840055876456,1019.8,0.7402489929055278,0.49930773010404267,0.36157692932860025,0.533711217446057,0.6472310506324584,0.510919880650194,0.630992508441474,0.8805367138648494,0.5948581185378845,0.2929311828679397
"(0, 0, 1, 0, 1)","(0, 8, 12, 11)",0.6781560317519653,1016.8,0.7411094577634232,0.4992543851761398,0.36553738090090643,0.5353004079468231,0.6486495127444518,0.5097539913506469,0.628526436721747,0.8802140479933659,0.5930184929837269,0.2976163368840862
"(0, 0, 1, 0, 1)","(0, 8, 12, 12)",0.678511907157419,1015.1,0.7417898159758204,0.500336229913898,0.3683560822069327,0.536827376032217,0.6498436432016186,0.5164241927203608,0.6267261081516072,0.8798617459205987,0.5921647187050892,0.3008505566244407
"(0, 0, 1, 0, 1)","(0, 8, 12, 13)",0.6783268974713736,1015.1,0.7428881747534569,0.4986923451847768,0.36974426589801884,0.5371082619454175,0.6516593893079279,0.5142200158109473,0.6241418205337977,0.8795750026847017,0.5903735577247777,0.30258544651978825
"(0, 0, 1, 0, 1)","(0, 8, 12, 14)",0.6774879581590528,1017.6,0.7438142762623992,0.4954855302523028,0.3681801402402224,0.5358266489183081,0.6533484241326715,0.5107662836482346,0.622980831945651,0.8787464001000578,0.5893845856350979,0.30218100647404633
"(0, 0, 1, 0, 1)","(0, 8, 12, 15)",0.6766558603094391,1019.6,0.7451397115060515,0.49412673971390586,0.3665582714232557,0.5352749075477377,0.6554873498062787,0.5103432804658159,0.6208183958042282,0.8786216639797442,0.5888480723842295,0.301174376586005
"(0, 0, 1, 0, 1)","(0, 8, 12, 16)",0.6764121918820225,1020.1,0.7459904486974445,0.4895763440628724,0.37028067021119787,0.5352824876571718,0.6569562339183684,0.49591364007115296,0.6094985271655025,0.8783472272606281,0.5647700538782526,0.3258269012341934
"(0, 0, 1, 0, 1)","(0, 8, 14, 5)",0.6591099009432363,1085.0,0.6731846893762264,0.45915002773056124,0.3418335630644866,0.49138942672375807,0.5906867645381411,0.4281804644666817,0.5893830667009426,0.791354572095585,0.5463545723083703,0.301443231617428
"(0, 0, 1, 0, 1)","(0, 8, 14, 6)",0.661931908008919,1074.8,0.7322626003893206,0.48030172176225,0.3032742792735922,0.5052795338083877,0.6353291255211785,0.4877775508128323,0.6324606207799389,0.8825455811259483,0.5945558310951565,0.22958501444835938
"(0, 0, 1, 0, 1)","(0, 8, 14, 7)",0.6667489651763161,1057.1,0.7367256873399496,0.48488405262424,0.3214345769268382,0.5143481056303426,0.6423449992457966,0.49152949909146465,0.6275907456423697,0.8812637390762437,0.5957769284271252,0.2474872871584953
"(0, 0, 1, 0, 1)","(0, 8, 14, 8)",0.6709066148775691,1042.6,0.7391493710139438,0.48894898535215353,0.3391110004593084,0.5224031189418019,0.6464207085740556,0.4980282159772784,0.6289235762553185,0.8802222806730716,0.5963565268339568,0.268403263436269
"(0, 0, 1, 0, 1)","(0, 8, 14, 9)",0.6740278841481394,1031.9,0.7408552655787826,0.49189944132836694,0.3497473699808783,0.5275006922960093,0.6490845951817205,0.5009462118779988,0.6278544580561272,0.8798336681652795,0.5973224529595912,0.27842884902145715
"(0, 0, 1, 0, 1)","(0, 8, 14, 10)",0.6757144421545498,1025.7,0.7427007372933406,0.49321748124705617,0.35505689639460813,0.5303250383116682,0.6518089913730055,0.5010713443298356,0.6256007235396057,0.8796283182932546,0.5965309613854215,0.2843242398190698
"(0, 0, 1, 0, 1)","(0, 8, 14, 11)",0.6760062662124677,1024.2,0.7433222037869927,0.4927440827483355,0.3587965259550811,0.5316209374968031,0.6528675872999538,0.5009321150554025,0.6245061894224547,0.8792079890096034,0.5948168396076408,0.2902239825979739
"(0, 0, 1, 0, 1)","(0, 8, 14, 12)",0.6761310845307686,1023.1,0.7442273655674101,0.4867158260459023,0.3674627115180286,0.5328019677104471,0.6543333034064405,0.5148638922247528,0.6135562130487906,0.8789283118201705,0.565214019674454,0.322549954355013
"(0, 0, 1, 0, 1)","(0, 8, 14, 13)",0.6763973283036772,1021.9,0.7450133557023427,0.48612434298987955,0.369151417638944,0.5334297054437221,0.6555871086426199,0.515519118101663,0.6131869100216786,0.878629784343018,0.5644751632177986,0.32488399947657876
"(0, 0, 1, 0, 1)","(0, 8, 14, 14)",0.6748742299007564,1026.8,0.745503061499706,0.48298280152418405,0.3660137836600878,0.5314998822279927,0.6567465908300439,0.4954274507333734,0.6107539466382718,0.8779728665962802,0.5631771667505304,0.32055933044066104
"(0, 0, 1, 0, 1)","(0, 8, 14, 15)",0.673843607813605,1030.0,0.7461259920132972,0.48218747607407897,0.3639565312478279,0.530756666445068,0.6580192164960037,0.47433991383846524,0.6085171169052319,0.8772418372007381,0.5638202006055985,0.320330848810081
"(0, 0, 1, 0, 1)","(0, 8, 14, 16)",0.6730268032598377,1032.3,0.74690715547469,0.4809572135249576,0.3615488914737134,0.5298044201577871,0.6595019654510649,0.47306669384165456,0.6064892818994132,0.8768695009434117,0.5642951002355414,0.3163313844592978
"(0, 0, 1, 0, 1)","(0, 8, 16, 5)",0.6583946129786942,1086.5,0.673821115993128,0.45829029106732444,0.34074554173640503,0.4909523162656192,0.5921154277775181,0.42671174228132713,0.5882611593625787,0.7912694814752907,0.5467729169839759,0.2999623591388013
"(0, 0, 1, 0, 1)","(0, 8, 16, 6)",0.6607700388898364,1077.9,0.6762184069202385,0.5170224112941676,0.32399740736859856,0.5057460751943348,0.5958403417214807,0.4660390675341752,0.6234987017991631,0.7909949884204499,0.6449719430219172,0.2747590391433092
"(0, 0, 1, 0, 1)","(0, 8, 16, 7)",0.6644741157783758,1064.2,0.7366619874078837,0.4825376827415212,0.3163693892528779,0.5118563531340943,0.6428091569277483,0.4897687028962473,0.6254781242821726,0.8809497145290358,0.5947452057002345,0.24253483582138918
"(0, 0, 1, 0, 1)","(0, 8, 16, 8)",0.6694022725308802,1047.2,0.7401043386151055,0.4872651908205537,0.3324580963961439,0.5199425419439343,0.6481849970117068,0.4954128814619427,0.6249510079130398,0.8803853170063544,0.5985169598848971,0.25834879072027334
"(0, 0, 1, 0, 1)","(0, 8, 16, 9)",0.6716489862995825,1039.4,0.7414588080583099,0.4886079739880196,0.3426718784479768,0.5242462201647687,0.6507728018148816,0.49688061787906806,0.624525158843246,0.8793432978534657,0.5978153722575172,0.2695974744639566
"(0, 0, 1, 0, 1)","(0, 8, 16, 10)",0.6729747042597067,1034.1,0.7430262263698145,0.4819833687146905,0.35807466836770796,0.5276947544840709,0.6535527727071189,0.509148123611763,0.6130401766892298,0.878410751054267,0.5666532390511088,0.31073611234986787
"(0, 0, 1, 0, 1)","(0, 8, 16, 11)",0.6741490450632023,1029.9,0.7444085984764712,0.48226401614347847,0.3616427641023732,0.5294384595741077,0.6558497904378024,0.5087095604295262,0.6118696495222418,0.8776894584801983,0.5667768133527423,0.314786529683581
"(0, 0, 1, 0, 1)","(0, 8, 16, 12)",0.6738903649189476,1030.1,0.7451958975306805,0.4816977836915489,0.36181135988288604,0.5295683470350385,0.6572417572521259,0.49101930829384266,0.6103496148985623,0.8773563906144835,0.5669142976583896,0.3154704928839692
"(0, 0, 1, 0, 1)","(0, 8, 16, 13)",0.6734941441930998,1030.5,0.7460407055891541,0.4814699243293908,0.3608399662812472,0.5294501987332642,0.6586357712494972,0.47799870195158656,0.6082409255194134,0.8769293490462395,0.5666922499189171,0.31500067177783186
"(0, 0, 1, 0, 1)","(0, 8, 16, 14)",0.6729306711383037,1032.2,0.746820849978395,0.48012155061115197,0.3607070366501723,0.5292164790799064,0.6601922525292677,0.47147383797364056,0.608258596854684,0.8763782823619817,0.5669152395267403,0.3169311813991879
"(0, 0, 1, 0, 1)","(0, 8, 16, 15)",0.6715647758030626,1036.7,0.747171342554681,0.47816206341741063,0.35716590942321275,0.5274997717984348,0.6607509793947834,0.46662158587435,0.6054705718089165,0.8764528591226348,0.5655197181355668,0.31196852729317515
"(0, 0, 1, 0, 1)","(0, 8, 16, 16)",0.6694386107341544,1044.0,0.7468520985135195,0.4751403084201347,0.3530622362106827,0.5250182143814457,0.6602537076073539,0.4623108015428916,0.6036184659288166,0.8763256070687451,0.5638314986520419,0.3059615026589825
"(0, 0, 1, 0, 1)","(0, 10, 12, 5)",0.6307397053841726,1196.0,0.6744047743915162,0.3773555849478851,0.3438135091054625,0.46519128948162125,0.5922824941500814,0.3282554251617234,0.5916136631609575,0.7909491128985852,0.4771327527742937,0.30545435692299205
"(0, 0, 1, 0, 1)","(0, 10, 12, 6)",0.6628847486698718,1073.9,0.6759750417089793,0.5172572267816682,0.32619100718250416,0.5064744252243838,0.5948587907632541,0.4669782691821235,0.6299183318442718,0.7905755774910929,0.6431492009495317,0.27935850288296804
"(0, 0, 1, 0, 1)","(0, 10, 12, 7)",0.6659612790261689,1062.1,0.7355042775365483,0.4841330149181268,0.31492345963819535,0.5115202506976236,0.6400997238984757,0.46724738148851513,0.6326284569621843,0.881697943003488,0.5960416779471002,0.2423535521238495
"(0, 0, 1, 0, 1)","(0, 10, 12, 8)",0.6701810751830954,1047.4,0.7373404949574532,0.48788327688837274,0.3306922775206543,0.5186386831221601,0.6432629163762236,0.47150320077957175,0.6299104926295573,0.8802897313197764,0.5956062807993482,0.25729515555459326
"(0, 0, 1, 0, 1)","(0, 10, 12, 9)",0.6751383326312692,1030.2,0.7400176671439118,0.493559838280492,0.3474204383369283,0.5269993145871108,0.6475907713974942,0.5042842187161869,0.6295932857035819,0.8796677235888651,0.5986027319078048,0.2738180439360653
"(0, 0, 1, 0, 1)","(0, 10, 12, 10)",0.6796563324253097,1014.2,0.7430378180783511,0.4972432300901842,0.3659121999355656,0.5353977493680337,0.6523316409554003,0.5065160017910137,0.6303343405446405,0.878701134993747,0.5985378604333208,0.2964854392879219
"(0, 0, 1, 0, 1)","(0, 10, 12, 11)",0.6821650184219619,1004.6,0.7450627761009636,0.49919816480191825,0.37612360390389277,0.5401281816022582,0.6556157444127453,0.5123137339014203,0.6279338369650702,0.8780880823916759,0.5960405716159294,0.31047007124920856
"(0, 0, 1, 0, 1)","(0, 10, 12, 12)",0.6829849986853963,1001.0,0.7462420741969932,0.49910537580702286,0.3816435853609927,0.5423303451216694,0.6575207199877218,0.5128919141032687,0.6271173606824498,0.8775970666345808,0.5940600846221031,0.3188547774543528
"(0, 0, 1, 0, 1)","(0, 10, 12, 13)",0.6832486878274302,999.6,0.7473088127469716,0.4976398569038126,0.3831307937094982,0.5426931544534275,0.6597440975425359,0.5110246623812192,0.6250052110912488,0.8767712217414718,0.5930083022155166,0.32100474044656113
"(0, 0, 1, 0, 1)","(0, 10, 12, 14)",0.6850466943292581,996.3,0.7468161060400396,0.4984976318491028,0.3806669993082868,0.5419935790658097,0.6589096728013135,0.5087100507561786,0.624048875130677,0.8763662998284204,0.5976752825340405,0.3059472888590567
"(0, 0, 1, 0, 1)","(0, 10, 12, 15)",0.6781074978933208,1021.8,0.7438984100011744,0.48749817518189964,0.3735870457130183,0.5349945436320308,0.6540719743308504,0.47446162536231784,0.6205341833741935,0.8763383634317468,0.5855721054961087,0.2988445586908155
"(0, 0, 1, 0, 1)","(0, 10, 12, 16)",0.6736828058801054,1036.1,0.74247440077427,0.4854720151910289,0.36229994153225875,0.5300821191658527,0.6527113226425583,0.4605203792632058,0.617081899288132,0.8773788017155614,0.5866015687174834,0.28723023295923394
"(0, 0, 1, 0, 1)","(0, 10, 14, 5)",0.6306638895473663,1195.6,0.6775273832658183,0.3159181840814783,0.3782354480722307,0.4572270051398425,0.597772482067256,0.27747155747313057,0.547080904091399,0.7899693292194547,0.3932263802128587,0.3422789595317199
"(0, 0, 1, 0, 1)","(0, 10, 14, 6)",0.6633049040554034,1071.9,0.6792219076970101,0.4601290547627032,0.3500817090713403,0.4964775571770178,0.6006086940164714,0.422975886850783,0.5868626957420716,0.7894309856087927,0.5521175158303262,0.3107814290590105
"(0, 0, 1, 0, 1)","(0, 10, 14, 7)",0.6648142249232524,1065.9,0.6809396483840802,0.5178802283821947,0.3357259976579294,0.5115152914747347,0.6035277605751587,0.46708068956488724,0.623637760748125,0.7888877529514784,0.6482243379381052,0.2881786158763588
"(0, 0, 1, 0, 1)","(0, 10, 14, 8)",0.6682098128140923,1054.0,0.7402431983297698,0.4825722879547806,0.32312105563103277,0.5153121806385277,0.648531932150669,0.46494088817810797,0.627477939948621,0.879411652562397,0.5983726984109501,0.25063324277851884
"(0, 0, 1, 0, 1)","(0, 10, 14, 9)",0.6724975984489154,1039.0,0.7422024124368712,0.4866034814818696,0.33973504997736537,0.522846981298702,0.6521081668926122,0.46920319549116074,0.6264455436604764,0.8781994102346996,0.5994422634956602,0.26704309387339376
"(0, 0, 1, 0, 1)","(0, 10, 14, 10)",0.6759424406892655,1027.1,0.7443765603877481,0.48910401494520706,0.35412530172674384,0.5292019590198997,0.6559320282660356,0.47188482338978177,0.6254545664034777,0.8770441308497894,0.600283708625317,0.28213910397491804
"(0, 0, 1, 0, 1)","(0, 10, 14, 11)",0.6783758148833172,1018.6,0.7461815317033564,0.4904712721005614,0.3632662303163564,0.5333063447067581,0.6588964807461685,0.47275336737580786,0.6242545378869696,0.8763632179609708,0.5991715801246326,0.293076570346202
"(0, 0, 1, 0, 1)","(0, 10, 14, 12)",0.6788548243985144,1016.1,0.7476012279738533,0.4903675876675503,0.36781997835259783,0.535262931331334,0.6612672049186014,0.46639730619562625,0.6226399051225744,0.8757642082738283,0.5970557736405284,0.30099622132284176
"(0, 0, 1, 0, 1)","(0, 10, 14, 13)",0.6778705666527352,1022.1,0.7453838566186426,0.4874823721988689,0.36748115848223634,0.5334491290999159,0.6576004114661225,0.4611207901929055,0.6219109523983017,0.8752812145052241,0.5938140122039715,0.2934009788265347
"(0, 0, 1, 0, 1)","(0, 10, 14, 14)",0.6747642828853564,1032.7,0.6870856627504425,0.5245191397373428,0.38374526065794623,0.5317833543819106,0.6323453771692256,0.4785331878576554,0.613580622788527,0.7847061273620114,0.6449065205555675,0.33378171748735924
"(0, 0, 1, 0, 1)","(0, 10, 14, 15)",0.6714242778821766,1042.4,0.6857433499157732,0.5222891417874175,0.3695660270767006,0.5258661729266303,0.6302684418217658,0.47407885405402916,0.6120045105080434,0.7850181945802995,0.6480688575009228,0.317272529002071
"(0, 0, 1, 0, 1)","(0, 10, 14, 16)",0.668752146037513,1051.1,0.6850470149989433,0.5186844509754277,0.3628833549055425,0.5222049402933044,0.6281694689949331,0.47164360552066575,0.6111405145040176,0.7852215928842122,0.6472361926537037,0.31116170871570514
"(0, 0, 1, 0, 1)","(0, 10, 16, 5)",0.6624125589477855,1074.1,0.6789041367994406,0.39735309507737704,0.37665549757412964,0.4843042431503157,0.6006792991861856,0.3748713876497364,0.5459376940119653,0.7891127535106369,0.4648855687386768,0.3417078232468778
"(0, 0, 1, 0, 1)","(0, 10, 16, 6)",0.6629301346857613,1072.1,0.6804431203103778,0.4588453144954018,0.3481169418789237,0.49580179222823445,0.603324156027254,0.41996531635653406,0.586558680211826,0.7886318204434967,0.5543587920313005,0.3088784422348817
"(0, 0, 1, 0, 1)","(0, 10, 16, 7)",0.6642714670275213,1067.0,0.6822456044377634,0.5156348271038265,0.3342048583076332,0.5106950966164077,0.6067042277458409,0.46294987250365266,0.623818940743013,0.7875360595978579,0.6506632429654509,0.2859092246096697
"(0, 0, 1, 0, 1)","(0, 10, 16, 8)",0.6661997480505877,1059.9,0.6842898160399864,0.5179294712903577,0.341806901365022,0.5146753962317887,0.6100679152686981,0.465787717765611,0.6189952410778014,0.7869838064607892,0.6520842106912499,0.2930249196909155
"(0, 0, 1, 0, 1)","(0, 10, 16, 9)",0.6695523182357801,1048.1,0.6864720630557988,0.5218798658896084,0.35692714041312085,0.5217596897861759,0.6137099928230833,0.4695785088899719,0.6176666467220353,0.7864314852861132,0.6545233025665331,0.309518808959192
"(0, 0, 1, 0, 1)","(0, 10, 16, 10)",0.6731245495367623,1035.9,0.7457815512140965,0.4838442846434349,0.34832824784486693,0.5259846945674661,0.6590813675112639,0.4597545445811009,0.623271743355666,0.8761333217045808,0.6016219527234654,0.277763909170877
"(0, 0, 1, 0, 1)","(0, 10, 16, 11)",0.6738420474105837,1033.3,0.7470238195563926,0.4843816666108468,0.3527731326339976,0.5280595396004125,0.6614367668957934,0.4526773883979797,0.6203492236033202,0.8752295960176468,0.6005144111546591,0.28264834300355635
"(0, 0, 1, 0, 1)","(0, 10, 16, 12)",0.6725471763071126,1037.9,0.7465182612274935,0.4760800487379043,0.3599715968324639,0.527523302265954,0.6607435942115498,0.46467922839033415,0.6085967537418561,0.8750399185318445,0.5668028927487818,0.31257511857778997
"(0, 0, 1, 0, 1)","(0, 10, 16, 13)",0.672258071836798,1039.3,0.6888797578481615,0.5218436823877121,0.3734281814682769,0.5280505405680501,0.6362836045819659,0.4713233235333559,0.6115140489905311,0.7836520009252992,0.6510140547387216,0.32310992284891105
"(0, 0, 1, 0, 1)","(0, 10, 16, 14)",0.6696363989857392,1047.9,0.6874971332302369,0.5188997563003802,0.365934951328,0.5241106136195389,0.6339786582802123,0.4696516365391372,0.6113305141767789,0.7839893640090564,0.648851389401509,0.31636015205552837
"(0, 0, 1, 0, 1)","(0, 10, 16, 15)",0.6671195096614901,1056.2,0.6856045960478675,0.5165231107227631,0.3550447419407307,0.5190574829037872,0.62967381268241,0.4677159885717052,0.612124154111225,0.7847034433341031,0.6498056994214572,0.30436286469315027
"(0, 0, 1, 0, 1)","(0, 10, 16, 16)",0.6640612898740224,1066.2,0.6851003732838032,0.4540290392118435,0.3769655987571249,0.5053650037509239,0.6272934617118382,0.4215185268076911,0.5663081216333106,0.785318014112312,0.5555715986671034,0.33265912423874205
"(0, 0, 1, 0, 1)","(0, 0, 12, 5)",0.6231814927722805,1218.6,0.6685697184720552,0.37344222792049336,0.3266948575709675,0.4562356013211721,0.5832898972148268,0.32613398707063695,0.5898768877463373,0.7924964309279066,0.4690261762696005,0.2883334853875265
"(0, 0, 1, 0, 1)","(0, 0, 12, 6)",0.6563430037333925,1093.1,0.6706058440752567,0.4586032419533586,0.33723993961706594,0.4888163418818937,0.5865383785695133,0.42583979532402355,0.585104308638455,0.7919780198518482,0.5409304315989582,0.29655877844314205
"(0, 0, 1, 0, 1)","(0, 0, 12, 7)",0.6592811804904045,1083.0,0.6721609506075497,0.5184798093567734,0.3250200088250982,0.5052202562631405,0.589041973453252,0.46886322186618823,0.6264298513839553,0.7916405878657327,0.6360722880197998,0.2764431764436734
"(0, 0, 1, 0, 1)","(0, 0, 12, 8)",0.6608329788602896,1077.3,0.673379768411551,0.5212238502091362,0.33210957888305026,0.5089043991679125,0.5911532862370436,0.4743744863668816,0.6232172478500612,0.7910836988635481,0.6378322939181009,0.28187848724397163
"(0, 0, 1, 0, 1)","(0, 0, 12, 9)",0.6616737916372338,1074.0,0.6745651743992215,0.5231496236574086,0.3348091283600112,0.5108413088055469,0.5928542839925995,0.4777595718289547,0.6204995115244625,0.7910274558939193,0.6392052310027931,0.2850081438713861
"(0, 0, 1, 0, 1)","(0, 0, 12, 10)",0.6620823594267857,1072.5,0.6753917187209707,0.5223469872015294,0.34025804559626716,0.512665583839589,0.6082269120198883,0.47536739775681236,0.6205170538350261,0.790768065313481,0.638632885775504,0.29077480884079643
"(0, 0, 1, 0, 1)","(0, 0, 12, 11)",0.6616266123836467,1074.2,0.6752941256207979,0.5201939042928034,0.34145269110169074,0.512313573671764,0.6048325375368114,0.4751693768823035,0.6194920241936366,0.790650516926271,0.6354983723729043,0.29298905496497996
"(0, 0, 1, 0, 1)","(0, 0, 12, 12)",0.6615535380658617,1074.5,0.6746770844078056,0.5186707122974082,0.33899778194780045,0.5107818595510047,0.6038099325521923,0.4736460226068576,0.6232415136913125,0.7908408118834547,0.6354947535455335,0.290360304977035
"(0, 0, 1, 0, 1)","(0, 0, 12, 13)",0.6597001005327672,1080.8,0.675640733035347,0.5145288663535015,0.33409645829932155,0.5080886858960568,0.6139887605720395,0.4696212902745202,0.6205118867070484,0.7906794895701162,0.6326267369651717,0.28816461421077744
"(0, 0, 1, 0, 1)","(0, 0, 12, 14)",0.658178621703712,1085.9,0.6763267119309493,0.5107700784204052,0.3282007748462627,0.5050991883992058,0.6133444627196029,0.4654858152641285,0.6180876118092291,0.7903526348943993,0.6303659825919297,0.28315825468899447
"(0, 0, 1, 0, 1)","(0, 0, 12, 15)",0.6569137280945154,1089.9,0.677562007548085,0.45127922181415264,0.3563501545133597,0.4950637946251993,0.614094041959905,0.42157817457151586,0.5721503864548771,0.7898120979609786,0.5460883020295432,0.31438843840539
"(0, 0, 1, 0, 1)","(0, 0, 12, 16)",0.6564723001632708,1091.1,0.6783420321168128,0.45010446072310073,0.35528504039146414,0.49457717774379234,0.6152594215912319,0.420591450034442,0.5714528038981087,0.7898527298528997,0.5459061459177448,0.31366892970545657
"(0, 0, 1, 0, 1)","(0, 0, 14, 5)",0.6544479726817103,1097.5,0.6710074433388927,0.3834450757190738,0.374367523639659,0.47627334756587525,0.588343925616616,0.3918143629087777,0.5310235372940514,0.790919923246438,0.4160369485053872,0.36674984090257007
"(0, 0, 1, 0, 1)","(0, 0, 14, 6)",0.6565651016515764,1090.3,0.6735379866980988,0.3877301682921537,0.382043996547299,0.48110405051251715,0.5920947958796633,0.3905397881992777,0.5288447378878761,0.7907834028848686,0.42108336734655605,0.37177279607262403
"(0, 0, 1, 0, 1)","(0, 0, 14, 7)",0.6581579784070446,1084.9,0.6745181267833215,0.5034401046027701,0.3320246950098755,0.5033276421319891,0.5939339413551596,0.48027560530689506,0.613677929026128,0.790087305577912,0.5998412058399778,0.31169526346974563
"(0, 0, 1, 0, 1)","(0, 0, 14, 8)",0.6604705186851404,1076.9,0.6765207882431632,0.5070077721649087,0.3404579432064389,0.5079955012048369,0.597115259782488,0.47980400660753436,0.6135072640878787,0.789704122839465,0.6046368787142758,0.3182980558485041
"(0, 0, 1, 0, 1)","(0, 0, 14, 9)",0.6616213020193883,1072.7,0.677715338611626,0.5702663742869388,0.30779250200181185,0.5185914049667922,0.6113015593942367,0.5252166253461723,0.6518858266569112,0.7893262913491795,0.6958310770071641,0.28556486819795407
"(0, 0, 1, 0, 1)","(0, 0, 14, 10)",0.660714099058262,1075.7,0.6780126049295859,0.5680725849577152,0.30786872897572215,0.5179846396210078,0.6091981646792584,0.5234658481345235,0.651999358170704,0.7891838072408572,0.6936840561152218,0.28584714835205416
"(0, 0, 1, 0, 1)","(0, 0, 14, 11)",0.6603389681724361,1077.0,0.6782084546155108,0.5762932658023256,0.2955843534252081,0.5166953579476815,0.6096221352023086,0.5089212910257097,0.66047018071621,0.7888463358977775,0.729067367665065,0.24701459809036796
"(0, 0, 1, 0, 1)","(0, 0, 14, 12)",0.6589703329713166,1081.9,0.6777250248024046,0.572963952021978,0.2926908058122667,0.5144599275455499,0.616911813333844,0.5067360855032275,0.6586146743376065,0.7886893743982996,0.7252621824737236,0.24487971420954618
"(0, 0, 1, 0, 1)","(0, 0, 14, 13)",0.658088821047132,1085.0,0.6775438272343219,0.5136334131149781,0.32133539646242726,0.5041708789372426,0.6165625739203847,0.4621151478141014,0.6160100763173122,0.7885701924973959,0.6381977295437091,0.2775575501143965
"(0, 0, 1, 0, 1)","(0, 0, 14, 14)",0.6568408802443659,1089.4,0.6776538448407777,0.45174825360816434,0.3540846121724453,0.4944955702071291,0.6152242139649935,0.4206187242690539,0.5709734713776426,0.7883380587174342,0.5488720103641029,0.31220365218570845
"(0, 0, 1, 0, 1)","(0, 0, 14, 15)",0.6562713542539111,1091.0,0.6783479875466047,0.39677329455023325,0.3774146395614291,0.4841786405527557,0.6164928969994181,0.38260304225381775,0.5292440777936332,0.7880145649383687,0.45535686979510104,0.34366835185338684
"(0, 0, 1, 0, 1)","(0, 0, 14, 16)",0.6562631680614776,1090.8,0.6795819360142576,0.3953060361864972,0.37757187159561634,0.48415328126545704,0.6176763135148531,0.38046273550528026,0.5286293424461975,0.7871049079236166,0.455216801873477,0.3451706763840898
"(0, 0, 1, 0, 1)","(0, 0, 16, 5)",0.6210436972686286,1222.6,0.6709155293496436,0.36212897512357556,0.32919128725159935,0.4540785972416062,0.5891341463157976,0.33229456562684795,0.5720838793656917,0.7901138370548815,0.4340512615253271,0.3245190242151396
"(0, 0, 1, 0, 1)","(0, 0, 16, 6)",0.6557077797856026,1092.0,0.6735103559370691,0.5075096610487474,0.3068058507831434,0.4959419559229866,0.5935841469768797,0.4775392814484019,0.6181076675286128,0.7890851719722768,0.5964376756859079,0.29708318532106276
"(0, 0, 1, 0, 1)","(0, 0, 16, 7)",0.6578712985149758,1085.1,0.675151685951973,0.5661782768694047,0.29283500061940004,0.5113883211469259,0.5963940163674359,0.5205036672396668,0.6563635213899974,0.7884354341779518,0.6943192977859524,0.27324344381641313
"(0, 0, 1, 0, 1)","(0, 0, 16, 8)",0.6601870694303305,1077.3,0.6769471707466023,0.5692201476768911,0.30121833422287814,0.5157952175487905,0.5992158766339374,0.5234679238904401,0.6562723063452698,0.7881534001983893,0.6974199409928236,0.2807455567807534
"(0, 0, 1, 0, 1)","(0, 0, 16, 9)",0.6611445662564721,1074.1,0.6781245703929464,0.5699209168151396,0.30707820208675074,0.518374563098279,0.6109728485579862,0.5234980623000165,0.6525366273225978,0.7876046723081159,0.6984844292559278,0.28457101931874557
"(0, 0, 1, 0, 1)","(0, 0, 16, 10)",0.6615270925505119,1072.8,0.678625564662805,0.5696628301641395,0.30814194085895164,0.5188101118952988,0.6118746416776712,0.5229966410068971,0.6514707445412398,0.7874267790635692,0.6984251863802344,0.28537878767267655
"(0, 0, 1, 0, 1)","(0, 0, 16, 11)",0.6601105024369252,1077.5,0.6790911659571167,0.5658570362669617,0.30609949603325026,0.5170158994191095,0.6204084751266384,0.5206000361079691,0.6493330604210742,0.7874189671299916,0.6944934368080824,0.28504353709874997
"(0, 0, 1, 0, 1)","(0, 0, 16, 12)",0.6577419604405004,1085.6,0.6785261505847499,0.5032141855519574,0.3348887395914801,0.5055430252427292,0.6195943676329063,0.4753208679337563,0.6014294996530619,0.7874007532021825,0.6009054877790642,0.31909390410590677
"(0, 0, 1, 0, 1)","(0, 0, 16, 13)",0.6566204035101064,1089.4,0.6783017009135901,0.49986232185163637,0.3331990941451364,0.5037877056367875,0.6194092708855139,0.4729701669325367,0.6013325713592498,0.7869604520269633,0.5978406765360883,0.31879534226562917
"(0, 0, 1, 0, 1)","(0, 0, 16, 14)",0.6553827932673542,1093.6,0.6784833842524488,0.45646082027174034,0.3384434839066936,0.4911292294769609,0.6183235381289689,0.4217838246907603,0.5660564052797191,0.7865282991450923,0.5436653804009436,0.30372013420899274
"(0, 0, 1, 0, 1)","(0, 0, 16, 15)",0.6551462642763856,1094.3,0.678391119717445,0.454959154206526,0.33848792009185763,0.49061273133860955,0.6171816080422579,0.420534222729885,0.5672201307309324,0.7859204560742568,0.5429932485395339,0.30431537389351837
"(0, 0, 1, 0, 1)","(0, 0, 16, 16)",0.6554470692345185,1092.9,0.6794230734040886,0.4539770298990443,0.33896840552804175,0.4907895029437249,0.6250720966493677,0.4192417330339334,0.5665483752865847,0.785034495430825,0.5428354462357378,0.30631081429306384
"(0, 0, 1, 1, 0)","(4, 8, 12, 0)",0.6635003627774387,1055.6,0.738037474511037,0.5521783893096551,0.3076738292763169,0.5326298976990029,0.6446536593146837,0.5289113358085739,0.6324713807854725,0.8797353013045299,0.6466316289829703,0.256731469416553
