Kombinace rysů,délky úseku,Accuracy,Chyby,F míra stavu 0,F míra stavu 1,F míra stavu 2,F míra průměrná,Precision stavu 0,Precision stavu 1,Precision stavu 2,Recall stavu 0,Recall stavu 1,Recall stavu 2
"(0, 0, 0, 0, 1)","(0, 0, 0, 5)",0.4684095860566449,1464,0.6161680458306811,0.4616858237547893,0.12254160363086233,0.4001318244054443,0.44649446494464945,0.4772277227722772,1.0,0.9938398357289527,0.44712430426716143,0.0652699435938759
"(0, 0, 0, 0, 1)","(0, 0, 0, 6)",0.47276688453159044,1452,0.6205128205128205,0.4660377358490566,0.13102409638554216,0.40585821758247315,0.451071761416589,0.4740882917466411,1.0,0.9938398357289527,0.4582560296846011,0.07010475423045931
"(0, 0, 0, 0, 1)","(0, 0, 0, 7)",0.4745824255628177,1447,0.6239123428939736,0.46511627906976744,0.13383458646616542,0.4076210694766355,0.4546735556599342,0.4664179104477612,1.0,0.9938398357289527,0.46382189239332094,0.0717163577759871
"(0, 0, 0, 0, 1)","(0, 0, 0, 8)",0.4767610748002905,1441,0.6291842703932402,0.46083788706739526,0.1380345086271568,0.4093522220292641,0.4602948169281978,0.4525939177101968,1.0,0.9938398357289527,0.46938775510204084,0.07413376309427881
"(0, 0, 0, 0, 1)","(0, 0, 0, 9)",0.47530864197530864,1445,0.6302083333333334,0.4500907441016334,0.13943028485757122,0.4065764540975127,0.4613918017159199,0.4404973357015986,1.0,0.9938398357289527,0.4601113172541744,0.0749395648670427
"(0, 0, 0, 0, 1)","(0, 0, 0, 10)",0.477124183006536,1440,0.6341303635768097,0.4486148346738159,0.14221556886227546,0.4083202557043004,0.4656084656084656,0.43275862068965515,1.0,0.9938398357289527,0.46567717996289426,0.07655116841257051
"(0, 0, 0, 0, 1)","(0, 0, 0, 11)",0.4760348583877996,1443,0.6370516617308325,0.43777581641659313,0.14221556886227546,0.4056810156699004,0.4687651331719128,0.4175084175084175,1.0,0.9938398357289527,0.4601113172541744,0.07655116841257051
"(0, 0, 0, 0, 1)","(0, 0, 0, 12)",0.48148148148148145,1428,0.64,0.0031446540880503146,0.38657282079047106,0.34323915829284046,0.4719648951730863,0.010309278350515464,0.5891089108910891,0.9938398357289527,0.0018552875695732839,0.2876712328767123
"(0, 0, 0, 0, 1)","(0, 0, 0, 13)",0.48838053740014525,1409,0.6421227197346601,0.0031496062992125984,0.4047362755651238,0.3500028671996655,0.4742773150416463,0.010416666666666666,0.6094003241491086,0.9938398357289527,0.0018552875695732839,0.3029814665592264
"(0, 0, 0, 0, 1)","(0, 0, 0, 14)",0.490559186637618,1403,0.6431893687707642,0.0031397174254317113,0.4105319720580333,0.35228701941807644,0.47544204322200395,0.01020408163265306,0.6161290322580645,0.9938398357289527,0.0018552875695732839,0.30781627719580984
"(0, 0, 0, 0, 1)","(0, 0, 0, 15)",0.49455337690631807,1392,0.6440452428476381,0.0031496062992125984,0.4209962506695233,0.35606369993879133,0.4763779527559055,0.010416666666666666,0.6277955271565495,0.9938398357289527,0.0018552875695732839,0.3166800966962127
"(0, 0, 0, 0, 1)","(0, 0, 0, 16)",0.49782135076252726,1383,0.6481419484432541,0.003134796238244514,0.4269782262347318,0.35941832363874343,0.4808743169398907,0.010101010101010102,0.6261682242990654,0.9938398357289527,0.0018552875695732839,0.32393231265108785
"(0, 0, 0, 1, 0)","(4, 8, 12, 0)",0.5152505446623094,1335,0.6589595375722543,0.5501242750621376,0.17352941176470588,0.4608710747996993,0.4926283680732079,0.49700598802395207,0.9915966386554622,0.9948665297741273,0.6159554730983302,0.09508460918614021
"(0, 0, 0, 1, 0)","(4, 8, 14, 0)",0.5119825708061002,1344,0.6542876434841324,0.5459140690817186,0.17218543046357615,0.45746238100980907,0.4874245472837022,0.5,0.9915254237288136,0.9948665297741273,0.601113172541744,0.09427880741337631
"(0, 0, 0, 1, 0)","(4, 8, 16, 0)",0.5116194625998548,1345,0.6527450319973055,0.5474576271186441,0.17218543046357615,0.45746269652650856,0.4857142857142857,0.5039001560062403,0.9915254237288136,0.9948665297741273,0.5992578849721707,0.09427880741337631
"(0, 0, 0, 1, 0)","(4, 10, 12, 0)",0.514161220043573,1338,0.6591836734693878,0.5447019867549668,0.17352941176470588,0.45913835732968683,0.4928789420142421,0.49177877428998507,0.9915966386554622,0.9948665297741273,0.6103896103896104,0.09508460918614021
"(0, 0, 0, 1, 0)","(4, 10, 14, 0)",0.514161220043573,1338,0.6571719226856562,0.5475792988313857,0.17487141807494488,0.45987421319732896,0.49063291139240506,0.4977238239757208,0.9916666666666667,0.9948665297741273,0.608534322820037,0.0958904109589041
