Accuracy,Chyby,F míra stavu 0,F míra stavu 1,F míra stavu 2,F míra průměrná,Precision stavu 0,Precision stavu 1,Precision stavu 2,Recall stavu 0,Recall stavu 1,Recall stavu 2
0.6121019108280255,1218.0,0.718475073313783,0.0,0.5889250814332248,0.4358000515823359,0.5606407322654462,0.0,0.8725868725868726,1.0,0.0,0.4444444444444444
0.2299093655589124,2549.0,0.34186708042410135,0.0,0.1430615164520744,0.1616428656253919,0.20617592014971928,0.0,0.9615384615384616,1.0,0.0,0.07727975270479134
0.4395962227287529,1721.0,0.5505500261917234,0.0,0.31440588853838064,0.288318638243368,0.3798337549692808,0.0,0.9835526315789473,1.0,0.0,0.18710888610763454
0.5273684210526316,1796.0,0.7154587647268833,0.0,0.0,0.2384862549089611,0.556976097832129,0.0,0.0,1.0,0.0,0.0
0.5283553875236295,998.0,0.6552949538024165,0.0,0.37297811607992387,0.3427576899607801,0.48731501057082455,0.0,0.875,1.0,0.0,0.2370012091898428
0.35063367531683765,2152.0,0.5166666666666667,0.0,0.01763668430335097,0.1781011169900059,0.3486322188449848,0.0,0.625,0.9973913043478261,0.0,0.008944543828264758
0.682146829810901,1143.0,0.7709565572098716,0.0,0.6060279870828849,0.45899484809758545,0.6274900398406374,0.0,0.964041095890411,0.9994711792702274,0.0,0.44191522762951335
0.4095925297113752,1391.0,0.6745098039215687,0.0,0.07102803738317758,0.24851261376824874,0.5088757396449705,0.0,0.03822937625754527,1.0,0.0,0.5
0.615293770298199,1303.0,0.7048585931834663,0.0,0.6524231370505471,0.45242724341133783,0.5446395218528203,0.0,0.8816901408450705,0.9986301369863013,0.0,0.5177832919768404
0.6254458977407847,1260.0,0.7389858686616791,0.0,0.4453551912568306,0.39478035330616995,0.5860250494396836,0.0,0.9878787878787879,1.0,0.0,0.2874779541446208
