Accuracy,Chyby,F míra stavu 0,F míra stavu 1,F míra stavu 2,F míra průměrná,Precision stavu 0,Precision stavu 1,Precision stavu 2,Recall stavu 0,Recall stavu 1,Recall stavu 2
0.8901273885350318,345.0,0.9178933595027805,0.8951486697965572,0.8431876606683805,0.8854098966559061,0.8840579710144928,0.9152,0.8836206896551724,0.954421768707483,0.8759571209800919,0.8062930186823992
0.6066465256797583,1302.0,0.46234309623430964,0.6035665294924554,0.718762395874653,0.5948906738671393,0.3533173461231015,0.7932692307692307,0.7383863080684596,0.6686838124054463,0.4870848708487085,0.7001545595054096
0.79648323021817,625.0,0.7968094038623006,0.7122940430925222,0.8185796028273309,0.7758943499273846,0.7129977460555973,0.7656675749318801,0.8856518572469045,0.9029495718363464,0.6658767772511849,0.7609511889862328
0.9397368421052632,229.0,0.9444308445532436,0.956597727934751,0.0,0.6336761908293315,0.9269581931763575,0.9563191613278975,0.0,0.9625748502994012,0.9568764568764568,0.0
0.8856332703213611,242.0,0.9202518363064008,0.8595505617977528,0.8562577447335812,0.878686714279245,0.891260162601626,0.8869565217391304,0.8780177890724269,0.9511930585683297,0.8337874659400545,0.8355501813784765
0.6185878092939047,1264.0,0.6386057218020388,0.6153846153846154,0.595895816890292,0.6166287180256487,0.5134849286092015,0.5724381625441696,0.8809801633605601,0.8443478260869566,0.6652977412731006,0.4502087060226595
0.8904338153503893,394.0,0.907563025210084,0.9206349206349206,0.8561617703166731,0.8947865720538926,0.9310344827586207,0.9002217294900222,0.8329621380846325,0.8852459016393442,0.9419953596287703,0.880690737833595
0.9804753820033956,46.0,0.9842767295597484,0.9855929072774289,0.7628865979381443,0.9109187449251072,0.9760914760914761,0.9992509363295881,0.6271186440677966,0.992600422832981,0.9723032069970845,0.9736842105263158
0.8919397697077059,366.0,0.9049429657794676,0.918580375782881,0.8608837970540099,0.8948023795387862,0.9134682484298674,0.9179415855354659,0.8518218623481781,0.8965753424657534,0.9192200557103064,0.8701406120760959
0.8225326991676576,597.0,0.8958505083814234,0.7182410423452769,0.7479849543256314,0.7873588350174439,0.8758731864588931,0.5682989690721649,0.9573590096286108,0.9167604049493814,0.9756637168141593,0.6137566137566137
