Accuracy,Chyby,F míra stavu 0,F míra stavu 1,F míra stavu 2,F míra průměrná,Precision stavu 0,Precision stavu 1,Precision stavu 2,Recall stavu 0,Recall stavu 1,Recall stavu 2
0.804140127388535,615.0,0.8519388954171563,0.7477797513321492,0.7474285714285714,0.7823824060592922,0.749741468459152,0.8900634249471459,0.8922237380627558,0.9863945578231292,0.6447166921898928,0.6430678466076696
0.3688821752265861,2089.0,0.39640755651904613,0.23375,0.4399776661083194,0.3567117408757885,0.24922118380062305,0.763265306122449,0.7927565392354124,0.9682299546142209,0.13800738007380073,0.3044822256568779
0.565613806577662,1334.0,0.690006798096533,0.4986642920747996,0.4256138661531054,0.5380949854414794,0.5367530407191962,0.39942938659058486,0.9227557411273486,0.9657469077069457,0.6635071090047393,0.2765957446808511
0.6421052631578947,1360.0,0.8744815542457979,0.40594519275429636,0.0,0.4268089156666981,0.7772603802871556,1.0,0.0,0.9995009980039921,0.25466200466200467,0.0
0.7466918714555766,536.0,0.8141592920353983,0.7962962962962963,0.5904605263157895,0.7336387048824946,0.6875934230194319,0.7737789203084833,0.922879177377892,0.9978308026030369,0.8201634877384196,0.43409915356711004
0.4583584791792396,1795.0,0.5701011205247335,0.5139146567717996,0.21047065044949761,0.43149547591534354,0.41570346751693904,0.4686971235194585,0.9299065420560748,0.9069565217391304,0.5687885010266941,0.11866428145497913
0.828420467185762,617.0,0.8810784785748677,0.8297872340425532,0.7235462345090562,0.8114706490421589,0.8086610693769333,0.7662082514734774,0.9211165048543689,0.967741935483871,0.9048723897911833,0.5957613814756672
0.8845500848896435,272.0,0.9560384032339565,0.8939943571140669,0.23015873015873015,0.6933971635022512,0.9157792836398838,1.0,0.13551401869158877,1.0,0.8083090379008746,0.7631578947368421
0.8331857100679066,565.0,0.8642590286425903,0.8684563758389262,0.7596525096525096,0.830789304711342,0.7922374429223744,0.8380829015544041,0.9119351100811124,0.9506849315068493,0.9011142061281338,0.6509511993382961
0.7996432818073722,674.0,0.8531265147842947,0.8445945945945946,0.6476079346557759,0.781776348011555,0.7495741056218058,0.8600917431192661,0.9568965517241379,0.9898762654668166,0.8296460176991151,0.4894179894179894
