Accuracy,Chyby,F míra stavu 0,F míra stavu 1,F míra stavu 2,F míra průměrná,Precision stavu 0,Precision stavu 1,Precision stavu 2,Recall stavu 0,Recall stavu 1,Recall stavu 2
0.8493630573248407,473.0,0.8800501096147824,0.8823529411764706,0.7731000546746856,0.8451677018219795,0.8154381892048752,0.9173553719008265,0.8706896551724138,0.95578231292517,0.8499234303215927,0.6951819075712881
0.5700906344410877,1423.0,0.44434550311665183,0.6167120799273388,0.6528545119705341,0.5713040316715082,0.31482649842271293,0.8016528925619835,0.8075170842824602,0.7549167927382754,0.5011070110701107,0.5479134466769706
0.7443829371540215,785.0,0.7446640316205534,0.6982097186700768,0.7568904593639576,0.7332547365515293,0.6369168356997972,0.7583333333333333,0.8693181818181818,0.8962892483349191,0.6469194312796208,0.6702127659574468
0.9378947368421052,236.0,0.9425511197663097,0.9542790152403282,0.0,0.6322767116688793,0.9201520912547528,0.9599056603773585,0.0,0.9660678642714571,0.9487179487179487,0.0
0.8416824196597353,335.0,0.8745556119857796,0.848314606741573,0.7969052224371374,0.83992514705483,0.8223495702005731,0.8753623188405797,0.8535911602209945,0.9338394793926247,0.8228882833787466,0.747279322853688
0.5772480386240193,1401.0,0.6158650843222986,0.6020696142991533,0.5137537029200169,0.5772294671804895,0.48050682261208577,0.5555555555555556,0.8848396501457726,0.8573913043478261,0.6570841889117043,0.36195587358378056
0.8431590656284761,564.0,0.8702210663198959,0.9053591790193842,0.7789473684210526,0.8515092045867775,0.8561924257932446,0.8901345291479821,0.8043478260869565,0.8847170809095717,0.9211136890951276,0.7551020408163265
0.9800509337860781,47.0,0.9817232375979112,0.9859882005899705,0.7529411764705882,0.9068842048861567,0.9700722394220846,0.9977611940298508,0.6808510638297872,0.9936575052854123,0.9744897959183674,0.8421052631578947
0.8523767345733687,500.0,0.8658376963350786,0.9117647058823529,0.7973799126637554,0.8583274382937289,0.8289473684210527,0.9169014084507042,0.8445883441258094,0.9061643835616439,0.9066852367688022,0.7551695616211745
0.7916171224732461,701.0,0.8654255319148936,0.7186721991701245,0.6840612592172434,0.7560529967674205,0.8208879919273461,0.5750332005312085,0.958664546899841,0.9150731158605174,0.9579646017699115,0.5317460317460317
