n_estim,Kombinace rysů,délky úseku,Accuracy,Chyby,F míra stavu 0,F míra stavu 1,F míra stavu 2,F míra průměrná,Precision stavu 0,Precision stavu 1,Precision stavu 2,Recall stavu 0,Recall stavu 1,Recall stavu 2
5,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.7586206896551724,812,0.834777412608306,0.6098901098901099,0.7387012987012987,0.7277896070665716,0.8903760356915232,0.44223107569721115,0.8988621997471555,0.7857142857142857,0.9823008849557522,0.626984126984127
10,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.7583234244946492,813,0.8398702447655558,0.6061855670103092,0.7290116896918172,0.7250225004892275,0.8828270303781773,0.43968095712861416,0.9171122994652406,0.8008998875140607,0.9756637168141593,0.6049382716049383
20,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.7684304399524375,779,0.8471896955503513,0.6295503211991434,0.7294610151753009,0.7354003439749318,0.8833943833943834,0.46469968387776606,0.8970398970398971,0.8138357705286839,0.9756637168141593,0.6146384479717814
30,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.760998810939358,804,0.840058910162003,0.6138888888888889,0.7311146328578975,0.7283541439695965,0.8818800247371676,0.4473684210526316,0.9117259552042161,0.8020247469066367,0.9778761061946902,0.6102292768959435
40,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.7612960760998811,803,0.8428152492668621,0.6128133704735376,0.7268862911795961,0.7275049703066653,0.8805147058823529,0.44715447154471544,0.9144385026737968,0.8082114735658043,0.9734513274336283,0.6031746031746031
50,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.7580261593341261,814,0.8385570668243643,0.6082758620689656,0.7289029535864979,0.7252452941599427,0.8840399002493765,0.44188376753507014,0.9068241469816273,0.7975253093363329,0.9756637168141593,0.609347442680776
60,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.764268727705113,793,0.8434373160682754,0.6164574616457462,0.7341772151898734,0.7313573309679651,0.8845679012345679,0.45010183299389,0.9133858267716536,0.8059617547806525,0.9778761061946902,0.6137566137566137
70,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.7633769322235434,796,0.8406739580254212,0.6172148355493352,0.7359081419624217,0.7312656451790595,0.8859813084112149,0.45138178096212894,0.90153452685422,0.7997750281214848,0.9756637168141593,0.6216931216931217
80,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.7598097502972652,808,0.8381571175428234,0.6129256428075052,0.7314766158696795,0.727519792073336,0.8824626865671642,0.44680851063829785,0.9050715214564369,0.7980877390326209,0.9756637168141593,0.6137566137566137
90,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.7612960760998811,803,0.8412698412698413,0.6143154968728284,0.7291997880233174,0.7282617087219956,0.8811576354679803,0.44782168186423504,0.9136786188579017,0.8048368953880765,0.9778761061946902,0.6067019400352733
100,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.7589179548156956,811,0.8373191614998524,0.6134628730048577,0.7294736842105263,0.7267519062384121,0.8812927284027346,0.44691607684529827,0.9046997389033943,0.7975253093363329,0.9778761061946902,0.6111111111111112
110,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.7636741973840666,795,0.8431891732862606,0.616562282533055,0.7325581395348837,0.7307698651180665,0.8840222085132634,0.449746192893401,0.9142480211081794,0.8059617547806525,0.9800884955752213,0.6111111111111112
120,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.759512485136742,809,0.8380614657210402,0.6134628730048577,0.7304256437204414,0.7273166608154464,0.8829389788293898,0.44691607684529827,0.9037711313394018,0.7975253093363329,0.9778761061946902,0.6128747795414462
130,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.7615933412604042,802,0.8408956982911019,0.6136680613668062,0.7315789473684211,0.7287142356754431,0.8830445544554455,0.4480651731160896,0.9073107049608355,0.8025871766029247,0.9734513274336283,0.6128747795414462
