n_estim,Kombinace rysů,délky úseku,Accuracy,Chyby,F míra stavu 0,F míra stavu 1,F míra stavu 2,F míra průměrná,Precision stavu 0,Precision stavu 1,Precision stavu 2,Recall stavu 0,Recall stavu 1,Recall stavu 2
5,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.8462180200222469,553,0.8777895855472901,0.8692403486924035,0.7939047619047619,0.8469782320481518,0.8820074746396156,0.9381720430107527,0.771280532938564,0.8736118455843469,0.8097447795823666,0.8178963893249608
10,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.8445494994438265,559,0.8767633750332712,0.8639200998751561,0.7927107061503417,0.8444647270195896,0.882636655948553,0.9351351351351351,0.7676470588235295,0.8709677419354839,0.802784222737819,0.8194662480376766
20,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.8545606229143493,523,0.8791325046284052,0.9068923821039904,0.8018575851393189,0.8626274906239049,0.8793650793650793,0.946969696969697,0.7908396946564885,0.878900052882073,0.8700696055684455,0.8131868131868132
30,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.8448275862068966,558,0.8768577494692145,0.8692403486924035,0.7913010301411675,0.8457997094342619,0.880127863612147,0.9381720430107527,0.7698589458054937,0.8736118455843469,0.8097447795823666,0.8139717425431711
40,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.853726362625139,526,0.8798941798941798,0.9007263922518159,0.8004640371229699,0.8603615364229885,0.880359978824775,0.9417721518987342,0.7888719512195121,0.8794288736118456,0.8631090487238979,0.8124018838304553
50,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.8492769744160178,542,0.8779579898963041,0.8858895705521472,0.7966360856269113,0.8534945486917875,0.8828877005347594,0.9401041666666666,0.7764530551415797,0.8730830248545743,0.8375870069605569,0.8178963893249608
60,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.8451056729699666,557,0.8790685366499074,0.8596713021491783,0.7917620137299771,0.8435006175096875,0.8797669491525424,0.9444444444444444,0.7700296735905044,0.8783712321523004,0.7888631090487239,0.814756671899529
70,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.8464961067853171,552,0.8758968907786341,0.8834355828220859,0.79265493496557,0.8506624695220967,0.8803418803418803,0.9375,0.7731343283582089,0.8714965626652564,0.8352668213457076,0.8131868131868132
80,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.8451056729699666,557,0.8773885350318471,0.8675,0.791920731707317,0.8456030889130548,0.8806606286627597,0.940379403794038,0.7696296296296297,0.8741406663141195,0.8051044083526682,0.8155416012558869
90,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.8489988876529477,543,0.87682894386805,0.8902439024390244,0.7960199004975125,0.8543642489348623,0.8822269807280514,0.9383033419023136,0.7766990291262136,0.8714965626652564,0.8468677494199536,0.8163265306122449
