n_estim,Kombinace rysů,délky úseku,Accuracy,Chyby,F míra stavu 0,F míra stavu 1,F míra stavu 2,F míra průměrná,Precision stavu 0,Precision stavu 1,Precision stavu 2,Recall stavu 0,Recall stavu 1,Recall stavu 2
5,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.8544585987261146,457,0.896260162601626,0.8429752066115702,0.7969924812030075,0.845409283472068,0.8585669781931464,0.9156193895870736,0.8128834355828221,0.9374149659863945,0.781010719754977,0.7817109144542773
10,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.8601910828025477,439,0.8988910632746249,0.8617623282134196,0.7991906929691451,0.8532813614857299,0.8634085213032582,0.9126712328767124,0.8229166666666666,0.9374149659863945,0.8162327718223583,0.7767944936086529
20,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.8589171974522293,443,0.8933811542223671,0.8629032258064516,0.8028383172833249,0.8530408991040478,0.8578584846587352,0.9114139693356048,0.8284518828451883,0.9319727891156463,0.8192955589586524,0.7787610619469026
30,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.85828025477707,445,0.8978388998035364,0.8578352180936996,0.7977867203219315,0.8511536127397225,0.865530303030303,0.9076923076923077,0.8166838311019567,0.9326530612244898,0.8131699846860643,0.7797443461160275
40,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.8605095541401274,438,0.8974106850213045,0.8592233009708737,0.8048168590065228,0.8538169483329003,0.8659076533839343,0.9108061749571184,0.8217213114754098,0.9312925170068027,0.8131699846860643,0.7885939036381514
50,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.8598726114649682,440,0.8985602094240838,0.8594507269789984,0.8006042296072508,0.8528717220034444,0.8656998738965952,0.9094017094017094,0.8204334365325078,0.9340136054421768,0.8147013782542113,0.7817109144542773
60,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.85828025477707,445,0.8971166448230669,0.8599033816425121,0.797583081570997,0.8515343693455253,0.8653603034134008,0.9066213921901528,0.8173374613003096,0.9312925170068027,0.8177641653905053,0.7787610619469026
70,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.859235668789809,442,0.8958537381651975,0.8580697485806975,0.8034274193548387,0.8524503020335779,0.8612680477087257,0.9120689655172414,0.8241985522233712,0.9333333333333333,0.8101071975497703,0.783677482792527
80,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.8598726114649682,440,0.896439072198628,0.8619854721549637,0.802020202020202,0.8534815821245979,0.8623507228158391,0.9112627986348123,0.8245067497403946,0.9333333333333333,0.8177641653905053,0.7807276302851525
90,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.8589171974522293,443,0.8971840209561232,0.8605962933118453,0.798992443324937,0.8522575858643018,0.86489898989899,0.9081632653061225,0.8192148760330579,0.9319727891156463,0.8177641653905053,0.7797443461160275
