Accuracy,Chyby,F míra stavu 0,F míra stavu 1,F míra stavu 2,F míra stavu 3,F míra průměrná,Precision stavu 0,Precision stavu 1,Precision stavu 2,Precision stavu 3,Recall stavu 0,Recall stavu 1,Recall stavu 2,Recall stavu 3
0.8461783439490446,483.0,0.8872229465449805,0.8929133858267716,0.17647058823529413,0.8181818181818182,0.6936971846972161,0.850625,0.9086538461538461,0.9,0.7935267857142857,0.9271117166212534,0.8777089783281734,0.09782608695652174,0.8444180522565321
0.5806646525679758,1388.0,0.43340857787810383,0.7308390846349437,0.28615384615384615,0.5667372881355932,0.5042846992006218,0.3400236127508855,0.8539898132427843,0.3141891891891892,0.5409504550050556,0.5975103734439834,0.6387301587301587,0.2627118644067797,0.5951056729699666
0.7495929664604364,769.0,0.7396423898822503,0.8547486033519553,0.2028985507246377,0.8135343876425156,0.6527059829003398,0.7278969957081545,0.7688442211055276,0.49411764705882355,0.7772312016865777,0.75177304964539,0.9622641509433962,0.1276595744680851,0.8533950617283951
0.876578947368421,469.0,0.8991367560199909,0.8726445743989604,0.15,0.15,0.5179453326047377,0.8252710592160133,0.9860499265785609,0.15,0.3,0.9875249500998003,0.7826340326340326,0.15,0.1
0.7991493383742911,425.0,0.8581932773109243,0.8307254623044097,0.4280936454849498,0.7812971342383107,0.7245773798346486,0.8396711202466598,0.7828418230563002,0.6037735849056604,0.7801204819277109,0.8775510204081632,0.8848484848484849,0.3316062176165803,0.7824773413897281
0.5512975256487628,1487.0,0.65,0.5852239674229203,0.3583061889250814,0.44958677685950416,0.5107792333018765,0.5285245901639344,0.4631675874769797,0.5527638190954773,0.8095238095238095,0.8439790575916231,0.7946287519747235,0.26506024096385544,0.3112128146453089
0.8300889877641824,611.0,0.8803191489361702,0.9011494252873563,0.26586102719033233,0.8014343343792022,0.7121909839482652,0.8855002675227395,0.8929384965831435,0.7586206896551724,0.7268292682926829,0.8751983077736647,0.9095127610208816,0.16117216117216118,0.8931068931068931
0.9724108658743633,65.0,0.985200845665962,0.9800590841949779,0.15384615384615385,0.6262626262626263,0.68634217749243,0.985200845665962,0.9932634730538922,0.16666666666666666,0.45588235294117646,0.985200845665962,0.967201166180758,0.14285714285714285,1.0
0.8231473280188958,599.0,0.864808362369338,0.9088339222614841,0.16666666666666666,0.7928089887640449,0.6832794850153835,0.8745595489781536,0.9640179910044977,0.88,0.6912225705329154,0.8552722260509993,0.8596256684491979,0.09205020920502092,0.9293993677555321
0.7419738406658739,868.0,0.8417963017317288,0.6116373477672531,0.014598540145985401,0.7750159337157425,0.5607620308401775,0.874390243902439,0.4435721295387635,0.2222222222222222,0.8735632183908046,0.8115449915110357,0.9847494553376906,0.007547169811320755,0.6964490263459335
