Kombinace rysů,délka úseku,Accuracy,Chyby,F míra stavu 0,F míra stavu 1,F míra stavu 2,F míra průměrná,Precision stavu 0,Precision stavu 1,Precision stavu 2,Recall stavu 0,Recall stavu 1,Recall stavu 2
"(0, 0, 0, 0, 1)","(0, 0, 0, 5)",0.7626431331952799,772.7,0.8667366727382133,0.7393120716617596,0.48217597105799825,0.696074905152657,0.7882183376986706,0.6253102164163996,0.8965622172925946,0.9674553130956177,0.9094593919077008,0.33089666281965935
"(0, 0, 0, 0, 1)","(0, 0, 0, 6)",0.7730180961223295,738.7,0.8738811948785109,0.7359442174085029,0.526558200050713,0.7121278707792422,0.8036064376840593,0.6203801712730519,0.90244876558145,0.9613829021853428,0.9093382813890223,0.37310704835787084
"(0, 0, 0, 0, 1)","(0, 0, 0, 7)",0.7831051360861288,705.8,0.8800546840478886,0.734216418134132,0.5693266048496024,0.7278659023438743,0.8184023296972441,0.6179960946637773,0.9069021289860879,0.954941934155174,0.9088517393743872,0.41639500905644844
"(0, 0, 0, 0, 1)","(0, 0, 0, 8)",0.7917860958179093,677.8,0.8846362874265561,0.7341589817413358,0.6045240563599525,0.7411064418426148,0.831637336830876,0.6163148537668642,0.9109585666489629,0.947573554464649,0.9121220558251772,0.45416253066729295
"(0, 0, 0, 0, 1)","(0, 0, 0, 9)",0.7995811772671856,652.7,0.8892738148991042,0.7333526408799875,0.6351101880633945,0.7525788812808288,0.8455413318002025,0.6132358517452874,0.9137700099865353,0.9399616572920945,0.9164124795427826,0.488825395926448
"(0, 0, 0, 0, 1)","(0, 0, 0, 10)",0.806315799196114,631.0,0.8933593830031128,0.7310920179645314,0.6619485488897773,0.7621333166191405,0.8587037802080726,0.6091961843111559,0.9158127361217208,0.9329012507969907,0.9180713873922279,0.5206906632710859
"(0, 0, 0, 0, 1)","(0, 0, 0, 11)",0.811134633157916,615.2,0.8963088726062309,0.7274983663815567,0.685177332186537,0.7696615237247748,0.8714917971278464,0.602891122654581,0.9183805443843494,0.9242901692632042,0.9213813486144897,0.5490541315581013
"(0, 0, 0, 0, 1)","(0, 0, 0, 12)",0.8161202631283716,599.6,0.8983250786616033,0.7266810890108762,0.7061982085432387,0.7770681254052393,0.8834721438481251,0.5982595269912585,0.9240780620167971,0.9151954575576182,0.9300150255370175,0.5746513230133438
"(0, 0, 0, 0, 1)","(0, 0, 0, 13)",0.8181085723066392,593.6,0.898924953432674,0.7218356157568822,0.721223785553645,0.780661451581067,0.893873757040663,0.59033908124942,0.9246550097737302,0.9053988116156031,0.9335842538528535,0.594568871007621
"(0, 0, 0, 0, 1)","(0, 0, 0, 14)",0.8190101360847273,591.5,0.8979710293823648,0.7176463826590774,0.7334852282276213,0.7830342134230213,0.9030460928628843,0.5833915559826822,0.922446400561574,0.8942462679254218,0.937058004230038,0.6126610944370688
"(0, 0, 0, 0, 1)","(0, 0, 0, 15)",0.8191840610306652,591.4,0.8964410645237312,0.7130542471463963,0.7434591885885959,0.7843181667529079,0.913013196097241,0.5744175573778751,0.9235474440245971,0.8817043760977159,0.9454718000660796,0.6270525512253922
"(0, 0, 0, 0, 1)","(0, 0, 0, 16)",0.8153161678115349,604.0,0.8925622864814947,0.7026968416953018,0.7506044387111859,0.781954522295994,0.9200208615841143,0.5610216240079365,0.9236279429809475,0.8680007474284313,0.9476145020703687,0.6372006049732739
"(0, 0, 0, 1, 0)","(4, 8, 12, 0)",0.7489986932038211,815.4,0.8744198729600223,0.6785421899773715,0.48549485587978813,0.6794856396057273,0.8148246436602916,0.5605110999675327,0.8415952682096141,0.9522137688083212,0.8813694470469458,0.34539653772933804
"(0, 0, 0, 1, 0)","(4, 8, 14, 0)",0.7455204933066797,826.9,0.8776122833148656,0.66303888345315,0.4827879413827724,0.6744797027169293,0.8230720815748382,0.5425028967680173,0.834356464485601,0.9485917626466875,0.8761916124018141,0.34413606291029697
"(0, 0, 0, 1, 0)","(4, 8, 16, 0)",0.7444393586300607,830.7,0.8806769655811675,0.6550664498257028,0.4797362796066529,0.6718265650045078,0.8283799923884564,0.5336200799480126,0.827294355840273,0.9486781620413408,0.8713743591005334,0.34212697124159785
"(0, 0, 0, 1, 0)","(4, 10, 12, 0)",0.7522389033462469,805.1,0.87682088600198,0.6768568145270462,0.5006246685349252,0.6847674563546503,0.819718977051415,0.5599704245762438,0.8382179701516496,0.9507978213215551,0.8766453744706293,0.36155995239982
"(0, 0, 0, 1, 0)","(4, 10, 14, 0)",0.748497595749483,817.2,0.8802908011924583,0.6621540233957528,0.49363853811052694,0.6786944542329127,0.8280813104763762,0.5407326971454014,0.8355754316044071,0.9475971434569299,0.8766591951965012,0.3552706656327775
"(0, 0, 0, 1, 0)","(4, 10, 16, 0)",0.7455249361135491,827.2,0.8831726343977595,0.6496041063567399,0.4888847294526986,0.6738871567357326,0.8347386724588626,0.5263350090609368,0.8287374354176279,0.9456577122770673,0.8712641111836309,0.3516166254559403
"(0, 0, 0, 1, 0)","(4, 0, 12, 0)",0.7399648706631269,845.1,0.8759516143130908,0.6664633261689495,0.4442183825376089,0.6622111076732163,0.8149687326970229,0.5411650612015302,0.8393914780047942,0.9551728903682335,0.8892765811070256,0.30562989170072774
"(0, 0, 0, 1, 0)","(4, 0, 14, 0)",0.7365628297394695,856.4,0.8811353136303859,0.6478160841957548,0.44204409286456503,0.6569984968969018,0.8261905123993756,0.5204736316384212,0.8279809872542365,0.9517244863243602,0.8808873942251987,0.3055510458963306
"(0, 0, 0, 1, 0)","(4, 0, 16, 0)",0.7346236961651186,862.8,0.884975191383275,0.6361376915803053,0.4403484045766805,0.6538204291800869,0.8342131352315223,0.5079534278612378,0.8170082994245058,0.9501307936750749,0.8744727798503942,0.30531836605267126
"(0, 0, 0, 1, 0)","(6, 8, 12, 0)",0.7519955582306257,806.0,0.8750597483684274,0.6812404965966804,0.497066684590457,0.6844556431851883,0.8160597962596869,0.5651552490176399,0.842299733238948,0.9520217333027559,0.8789257519211391,0.35688532680542256
"(0, 0, 0, 1, 0)","(6, 8, 14, 0)",0.748624712935235,817.1,0.8782219339955459,0.6662595748657649,0.4934972059323474,0.6793262382645529,0.8243232976026231,0.546770887476998,0.8346730329528291,0.9482926861501662,0.8753966103380927,0.3547818385872945
"(0, 0, 0, 1, 0)","(6, 8, 16, 0)",0.747401668890341,821.3,0.8809768483603649,0.6579751215830418,0.4915039640306179,0.6768186446580083,0.8293395513993147,0.5378181611294587,0.8291503756912318,0.9480406434580319,0.8703079840112536,0.35404646882581836
"(0, 0, 0, 1, 0)","(6, 10, 12, 0)",0.7557481820236619,794.1,0.877672840030038,0.6797906762145003,0.5136737112344073,0.6903790758263153,0.8208882903087413,0.5661044312644232,0.8371259877659275,0.9511944010513214,0.8714724661305284,0.37541069778031855
"(0, 0, 0, 1, 0)","(6, 10, 14, 0)",0.7524195018437572,805.0,0.880721868158572,0.6650191668842067,0.5102784254194924,0.6853398201540903,0.828786189350802,0.5478135347365298,0.833301082891785,0.9477076644654868,0.8686604051731155,0.3731134070864837
"(0, 0, 0, 1, 0)","(6, 10, 16, 0)",0.7492764130006455,815.2,0.8831513188153421,0.6527530080615249,0.5062795303515115,0.6807279524094596,0.8355733693101911,0.5331453170200938,0.8279757044100657,0.9446665982367015,0.8654054845274113,0.37009960338598447
"(0, 0, 0, 1, 0)","(6, 0, 12, 0)",0.7489393447860268,816.2,0.8770516978192389,0.6747094836881454,0.48289418743687423,0.6782184563147527,0.8184964604019225,0.5543772730130315,0.8394005447713985,0.9527707201633098,0.8822711069516886,0.343093716159702
"(0, 0, 0, 1, 0)","(6, 0, 14, 0)",0.744705135543227,830.2,0.8816092240987867,0.6553383193832313,0.4779013031443672,0.671616282208795,0.829057081379502,0.5317169871468148,0.8303719382187639,0.9489279833224996,0.8761185954390281,0.3397536810694711
"(0, 0, 0, 1, 0)","(6, 0, 16, 0)",0.7418666524455724,839.6,0.8860107943130254,0.6399635011111589,0.47479690390709395,0.6669237331104261,0.8383154189409856,0.5156513711308659,0.8180733397248712,0.9470383201953773,0.8667829698166163,0.3388197468331483
"(0, 0, 0, 1, 0)","(0, 8, 12, 0)",0.7559198760615105,793.6,0.8788051876128519,0.6791180448588874,0.5122797689949035,0.6900676671555475,0.8219546095028327,0.5649534440911028,0.8351571796724342,0.9519592301675388,0.8718063153650849,0.3739576958020161
"(0, 0, 0, 1, 0)","(0, 8, 14, 0)",0.7511806139190175,809.1,0.8832256129332663,0.6588508351353725,0.5057015996608508,0.6825926825764965,0.8321697235135103,0.5409644103059172,0.8272643773639098,0.9483771983754072,0.8652350742765892,0.3693985337230493
"(0, 0, 0, 1, 0)","(0, 8, 16, 0)",0.7477652902383638,820.4,0.8869017861577552,0.6441458945558949,0.5004672523390645,0.6771716443509049,0.8412363023640195,0.5226868437002421,0.8231464757973261,0.945175328039349,0.8628690759735038,0.3651014966532239
"(0, 0, 0, 1, 0)","(0, 10, 12, 0)",0.7595020377365096,781.9,0.8812234644510941,0.6790126505478242,0.5258185343754476,0.6953515497914552,0.8256302221265965,0.5681806430421015,0.831174521952288,0.9522135125179491,0.8646306286304991,0.39012597097151175
"(0, 0, 0, 1, 0)","(0, 10, 14, 0)",0.7550432714616291,796.8,0.8849494410149591,0.6613834839163204,0.5179746788860846,0.688102534605788,0.835072959971572,0.5441820711690776,0.829045490811394,0.9481430807626647,0.8645432463896722,0.38277877076526395
