Kombinace rysů,délka úseku,Accuracy,Chyby,F míra stavu 0,F míra stavu 1,F míra stavu 2,F míra průměrná,Precision stavu 0,Precision stavu 1,Precision stavu 2,Recall stavu 0,Recall stavu 1,Recall stavu 2
"(1, 0, 1, 1, 1)","(0, 10, 16, 13)",0.6622505695796463,1067.7,0.7171375213501661,0.4300756047758195,0.6443747976361953,0.5971959745873938,0.6826619814992497,0.49369967921092356,0.704197479194378,0.7813239482774248,0.4738834121110663,0.6055270855760412
"(1, 0, 1, 1, 1)","(0, 10, 16, 14)",0.6726328348708009,1034.1,0.7159429997507769,0.44433422245153087,0.662213581067613,0.607496934423307,0.6879255503542419,0.5365252362481445,0.6965475809330531,0.7738938331611908,0.4708050800835723,0.646141890464311
"(1, 0, 1, 1, 1)","(0, 10, 16, 15)",0.6823357830570107,1004.4,0.7130947538768786,0.4412919267047548,0.6796329341170052,0.611339871566213,0.6923188897928085,0.551914633440072,0.6825337051083986,0.7642818563071561,0.4356498331068989,0.6929808749347599
"(1, 0, 1, 1, 1)","(0, 10, 16, 16)",0.6891184753456072,981.4,0.7116102084540238,0.4541628542184675,0.6888418836754461,0.6182049821159791,0.6959200187060097,0.5820613600922059,0.6780638594502741,0.7583181180063133,0.4357283956848221,0.7165501625917192
"(1, 0, 1, 1, 1)","(0, 0, 12, 5)",0.666978926003929,1047.4,0.7553438028179922,0.5188214371643565,0.508347845950804,0.5941710286443842,0.7281927639418948,0.4849560267449671,0.6421322281807493,0.7928082330348714,0.632983503221243,0.44692830661994715
"(1, 0, 1, 1, 1)","(0, 0, 12, 6)",0.6672837433260143,1049.2,0.7475566430603916,0.5074188983942891,0.5290235053807277,0.5946663489451361,0.7124108600408402,0.4881455961730407,0.659761498769232,0.7958841563626963,0.6037606045878845,0.46902988750263963
"(1, 0, 1, 1, 1)","(0, 0, 12, 7)",0.6693238685390156,1041.3,0.743539556574057,0.5079763296506686,0.5487246359231965,0.6000801740493075,0.7017899197735616,0.49838623752812355,0.6698548196320837,0.8001020999750119,0.5898649508522875,0.48933186360191117
"(1, 0, 1, 1, 1)","(0, 0, 12, 8)",0.6825447890719097,999.6,0.7445950893294226,0.5228160454415808,0.5712608743532084,0.6128906697080707,0.7065950159467367,0.5169106578407202,0.6735032268256523,0.7965126990457154,0.5948786407957084,0.5225345468507407
"(1, 0, 1, 1, 1)","(0, 0, 12, 9)",0.7006599901045075,942.6,0.7497936821368668,0.5487501400308048,0.5958354294011181,0.6314597505229298,0.7200984070455833,0.5399626794195056,0.6750873811760656,0.7912675886245224,0.6138360240999399,0.5630511231504839
"(1, 0, 1, 1, 1)","(0, 0, 12, 10)",0.7066859616620604,923.2,0.7499635397201322,0.5563537165694874,0.6082830525645528,0.6382001029513907,0.7228283662920901,0.5474119657403115,0.6809516010718132,0.7884541340910849,0.6177510519265699,0.5808524612452649
"(1, 0, 1, 1, 1)","(0, 0, 12, 11)",0.7045535700041581,928.5,0.7483139705912533,0.5540341092966036,0.6098338023671026,0.637393960751653,0.7223384147756365,0.5484401371354404,0.6793211998106847,0.7861806491693895,0.6115046034855316,0.5849471270146627
"(1, 0, 1, 1, 1)","(0, 0, 12, 12)",0.7074206687895297,919.8,0.7453039886596455,0.5723405690320937,0.6192478098364892,0.6456307891760761,0.7248300004157838,0.5604464792433589,0.6925262921128801,0.778014927697668,0.6430054438346012,0.5928306151503941
