Kombinace rysů,délka úseku,Accuracy,Chyby,F míra stavu 0,F míra stavu 1,F míra stavu 2,F míra průměrná,Precision stavu 0,Precision stavu 1,Precision stavu 2,Recall stavu 0,Recall stavu 1,Recall stavu 2
"(0, 0, 0, 0, 1)","(0, 0, 0, 5)",0.7633578238451646,769.8,0.866595263271486,0.7250767631182958,0.5042113913715314,0.6986278059204378,0.7882851399002647,0.6319308111441428,0.849195193523224,0.9670319160120913,0.8545227458003909,0.3605759681924262
"(0, 0, 0, 0, 1)","(0, 0, 0, 6)",0.7749399315379517,732.5,0.8738896734719406,0.7252099312012961,0.5475710626238931,0.7155568890990432,0.8033088277410154,0.6316308599124676,0.8591150428967641,0.9620997680019172,0.8554123748588409,0.40416668114091137
"(0, 0, 0, 0, 1)","(0, 0, 0, 7)",0.7876743399829933,691.0,0.8802527101495408,0.7323277021238987,0.5929647648288758,0.7351817257007718,0.8182872075267582,0.6357976610238456,0.8751904404505438,0.9556804153207441,0.8674236908207961,0.45093599116788485
"(0, 0, 0, 0, 1)","(0, 0, 0, 8)",0.7974842793963457,659.2,0.8845192050354166,0.7351258051617336,0.6299985062949187,0.7498811721640231,0.8317232385311328,0.6360808538023794,0.8845246013001768,0.9472667361106613,0.8738859076459032,0.4917219956478007
"(0, 0, 0, 0, 1)","(0, 0, 0, 9)",0.8078859636089579,626.1,0.8888840576846315,0.739672969017187,0.6651756111005837,0.7645775459341341,0.8447907656204394,0.641570390437775,0.8871888917892845,0.9401656420258823,0.8760691462628488,0.534798617281145
"(0, 0, 0, 0, 1)","(0, 0, 0, 10)",0.8137378833695198,607.5,0.8927116373512041,0.7350528084163258,0.6900435066509027,0.7726026508061442,0.8577492292271847,0.6358851139066007,0.887176066919628,0.9327380643695637,0.8740504789939019,0.5676624646908525
"(0, 0, 0, 0, 1)","(0, 0, 0, 11)",0.8188241647158374,591.8,0.8962239669858724,0.7307707753090624,0.7127427033341358,0.7799124818763568,0.8716794701545766,0.6333513244375977,0.8790842443112792,0.9238625011783593,0.8668498951272833,0.6028273843409462
"(0, 0, 0, 0, 1)","(0, 0, 0, 12)",0.8247980174611005,572.7,0.8977567467938619,0.7319051889842664,0.7364795031916989,0.7887138129899424,0.8835654025398887,0.6350350755362897,0.8756314042535525,0.9138973102144865,0.866823897024372,0.6389650400703095
"(0, 0, 0, 0, 1)","(0, 0, 0, 13)",0.8282897449731708,560.7,0.8981574671969967,0.7304735034085528,0.7548986020079074,0.794509857537819,0.8941966558329586,0.6331575069028973,0.8740290656001605,0.9035712412402495,0.8663192698581849,0.6684525090665079
"(0, 0, 0, 0, 1)","(0, 0, 0, 14)",0.8310542940597564,552.0,0.8974719896663513,0.7291931129992231,0.7706391333886251,0.7991014120180665,0.9040236710484265,0.6351198216294871,0.8650984824538911,0.8923448039591403,0.860278221053394,0.6997257257444595
"(0, 0, 0, 0, 1)","(0, 0, 0, 15)",0.8329766800819632,546.3,0.8958807337729171,0.7277132431909621,0.7842645512347697,0.8026195093995497,0.9131645744143958,0.6368533490704109,0.8557869565841421,0.8804551768429298,0.8543552288205272,0.7291785804468012
"(0, 0, 0, 0, 1)","(0, 0, 0, 16)",0.8322010644783143,548.9,0.8917047946474426,0.7229116205459547,0.7951542263490291,0.8032568805141421,0.9208251810859492,0.6369805684845726,0.843281375035081,0.8656300767309446,0.8433579349536682,0.7581994773616095
"(0, 0, 0, 1, 0)","(4, 8, 12, 0)",0.7602119389072872,783.5,0.899195186149462,0.6345226397858961,0.549165413688557,0.6942944132079718,0.8814472448168535,0.49303491682596795,0.8808706307007095,0.9190730103681973,0.8990482664816961,0.4014949177861508
"(0, 0, 0, 1, 0)","(4, 8, 14, 0)",0.7561294533117021,796.8,0.8999550398569603,0.622719969966155,0.5562873600690709,0.6929874566307287,0.8977862346575941,0.4745439060566509,0.8942215744436632,0.9032723235808019,0.915980236426216,0.40626596923173286
"(0, 0, 0, 1, 0)","(4, 8, 16, 0)",0.7511724161835472,813.0,0.8979041840447104,0.6088135071139152,0.5651415278372638,0.6906197396652964,0.9106983593481461,0.4584676357591258,0.892884587649544,0.8864393164501454,0.9171725525735186,0.4161887093029706
"(0, 0, 0, 1, 0)","(4, 10, 12, 0)",0.7695599458508815,751.5,0.8987515355124165,0.6606499593242814,0.5705539175827056,0.7099851374731346,0.882669530041877,0.5081341441999063,0.9385762884035627,0.916836429004781,0.9573049257353128,0.41096509239958545
"(0, 0, 0, 1, 0)","(4, 10, 14, 0)",0.7637757275251713,771.0,0.8997065653811724,0.6408492690942305,0.5755948131747738,0.7053835492167255,0.9010164173249878,0.48381992244214567,0.9413445528747421,0.8995640251172109,0.9630611774061391,0.4155193200243764
"(0, 0, 0, 1, 0)","(4, 10, 16, 0)",0.7576846720300325,790.3,0.8972797043453189,0.6256860817806618,0.5830466105457207,0.7020041322239005,0.9140825197429955,0.46600599234668144,0.9462537160467475,0.8820501950864583,0.9671250528641501,0.4223593710537468
"(0, 0, 0, 1, 0)","(4, 0, 12, 0)",0.7338726012058415,867.3,0.8983087600972006,0.6085183291881502,0.4463845328529633,0.6510705407127713,0.8725565135976339,0.4623414896381431,0.8606916833163929,0.9273665356251533,0.9015955109900793,0.303362019113336
"(0, 0, 0, 1, 0)","(4, 0, 14, 0)",0.726823166817045,890.3,0.9000930864864836,0.5843315571724426,0.45182793619054573,0.6454175266164907,0.8884060082301474,0.4393266042019447,0.8385331100163984,0.9134636279402519,0.8843366962902156,0.31094924584224704
"(0, 0, 0, 1, 0)","(4, 0, 16, 0)",0.7234987046498984,901.3,0.8989795157596892,0.572016459144119,0.46951822164412765,0.6468380655159786,0.9011899185851211,0.427611734971017,0.8278645539836434,0.8979930167780802,0.8767294832094759,0.3300112791372205
"(0, 0, 0, 1, 0)","(6, 8, 12, 0)",0.7679057592078802,757.8,0.8993694569145863,0.6428085385799222,0.5767722071782939,0.7063167342242673,0.8817202748284861,0.506358837562237,0.8718351200634368,0.9191693968574647,0.8879888447239,0.4333850190506838
"(0, 0, 0, 1, 0)","(6, 8, 14, 0)",0.7607011540610329,780.8,0.8997872734983179,0.6184008902547637,0.5825774204816775,0.7002551947449198,0.8976691102239501,0.48059830724420866,0.8610992942363793,0.9030816836266803,0.8763009750893958,0.443082535694305
"(0, 0, 0, 1, 0)","(6, 8, 16, 0)",0.7540238776989263,802.5,0.8975223226430866,0.6020251923426722,0.5874459143566644,0.6956644764474743,0.9111092254079832,0.4605867866477261,0.8628753268168016,0.8853198749074309,0.8785739703122128,0.448715767082295
"(0, 0, 0, 1, 0)","(6, 10, 12, 0)",0.7719155651482956,744.0,0.8988100798003643,0.6623100971360263,0.5788382054001163,0.7133194607788355,0.8824791269155969,0.5116620888650212,0.9344921663816909,0.9171438738727022,0.9512780706232877,0.4206042699947091
"(0, 0, 0, 1, 0)","(6, 10, 14, 0)",0.7679420250721567,758.2,0.899518744958371,0.6434770887856659,0.591320483768363,0.7114387725041335,0.9001186734008538,0.49031139072006036,0.9288983901123782,0.9001045120431593,0.949827743836617,0.435090825596869
"(0, 0, 0, 1, 0)","(6, 10, 16, 0)",0.7634285066467222,772.8,0.8970704223093448,0.6300647755289492,0.6024313729446552,0.7098555235943164,0.9140069888402979,0.47372857033883536,0.9310497004683874,0.8817173485607886,0.954492383323912,0.44700040758289533
"(0, 0, 0, 1, 0)","(6, 0, 12, 0)",0.7469277506578347,825.3,0.9000342740158966,0.6188655468153211,0.502926977571091,0.6739422661341028,0.881955991036395,0.4730641077471135,0.8719480683434954,0.9202803163584301,0.906349169969878,0.354908945342343
"(0, 0, 0, 1, 0)","(6, 0, 14, 0)",0.7446621100202608,833.3,0.9002237111576697,0.6125885182357408,0.513950550647421,0.6755875933469437,0.8968488104655247,0.4599726959106891,0.896608528365498,0.9048033058799183,0.9302584237330578,0.36179217115236223
"(0, 0, 0, 1, 0)","(6, 0, 16, 0)",0.7394282620804447,850.1,0.8979278235897293,0.5993534446917603,0.5238372353532583,0.6737061678782493,0.9103376690051812,0.4448533945055037,0.8957396295892923,0.8868184825383949,0.9328647535690097,0.37208011270100566
"(0, 0, 0, 1, 0)","(0, 8, 12, 0)",0.7581388597043472,789.0,0.9003918334938359,0.6393641466320542,0.5371233080808375,0.6922930960689092,0.8870545458442021,0.48632907246577306,0.9239786319842441,0.915441952350889,0.9475561372876514,0.37993992641007435
"(0, 0, 0, 1, 0)","(0, 8, 14, 0)",0.7541124021091581,801.7,0.8998010075092088,0.6227317784826877,0.5514158572375978,0.6913162144098314,0.9031527895897844,0.46780226279622905,0.9217276822883502,0.8974875552675614,0.9453799774951348,0.3956264397767845
"(0, 0, 0, 1, 0)","(0, 8, 16, 0)",0.7473301700797302,824.2,0.8961641184910482,0.6076129791809212,0.5597215259703572,0.6878328745474424,0.9163960423163173,0.45093054577205416,0.9187227576486846,0.8777105739095485,0.9465312289108174,0.40533964589975274
"(0, 0, 0, 1, 0)","(0, 10, 12, 0)",0.76748309532612,758.1,0.900653654513448,0.65335085638881,0.5685903873493925,0.7075316327505501,0.8901220236501226,0.4981795742650291,0.9436760127443111,0.9126673770464121,0.9631627180924192,0.4079641830020799
"(0, 0, 0, 1, 0)","(0, 10, 14, 0)",0.7589556642865596,786.0,0.8994475909712755,0.6314975339585487,0.5723450311440452,0.7010967186912896,0.907773828032405,0.4723791689152093,0.9501248530469841,0.8922284705771586,0.9691210648028582,0.41042276248954856
"(0, 0, 0, 1, 0)","(0, 10, 16, 0)",0.7512845414462502,811.5,0.8947848902384159,0.6148891901927866,0.5806465797328824,0.6967735533880284,0.921338221607676,0.453603977980474,0.9515077653854471,0.8705570465052765,0.9719888488231341,0.41860723809467837
"(0, 0, 0, 1, 0)","(0, 0, 12, 0)",0.7769726844846573,726.2,0.895338891006852,0.6857955776045537,0.571239080043758,0.7174578495517212,0.8577473848741507,0.5491711634771723,0.9025914378434725,0.9391814007769362,0.9274383799256904,0.421214676355422
"(0, 0, 0, 1, 0)","(0, 0, 14, 0)",0.7589003909340903,784.6,0.898858425526965,0.6479285350258737,0.528621726493472,0.6918028956821036,0.8730311175703409,0.5022844290261459,0.8984690613021294,0.928427620370001,0.9302098701324514,0.3800716421703484
"(0, 0, 0, 1, 0)","(0, 0, 16, 0)",0.7435169873505435,835.1,0.9001676059180911,0.6188423766168464,0.4976221344819754,0.6722107056723041,0.8863251110794405,0.46909342610293486,0.8928028059204094,0.9160967916486655,0.9311897715109125,0.3510918957776174
"(0, 0, 0, 1, 1)","(4, 8, 12, 5)",0.751493387135634,811.0,0.8939123766891532,0.6115631241606878,0.5422289019520563,0.6825681342672991,0.8666933127926111,0.4909730394760964,0.8151024021342298,0.9247226361068902,0.8175613279927785,0.40917366392832133
