Kombinace rysů,délka úseku,Accuracy,Chyby,F míra stavu 0,F míra stavu 1,F míra stavu 2,F míra průměrná,Precision stavu 0,Precision stavu 1,Precision stavu 2,Recall stavu 0,Recall stavu 1,Recall stavu 2
"(0, 1, 1, 1, 1)","(4, 10, 14, 6)",0.6823053736176922,989.6,0.7944056145037345,0.6080249257701708,0.42362819783466515,0.6086862460361901,0.7693004340298144,0.527835747559771,0.6761227687749864,0.8391345239935806,0.7759127057962754,0.3674594510361578
"(0, 1, 1, 1, 1)","(4, 10, 14, 7)",0.6799141174412229,996.7,0.7921593842396273,0.6008981947710534,0.42902137712265,0.6073596520444436,0.7724615466724576,0.5229238318947342,0.6751522175246982,0.8304096247656932,0.7667562756346498,0.3775853735764252
"(0, 1, 1, 1, 1)","(4, 10, 14, 8)",0.6788236788336668,999.3,0.7903059546003373,0.5569142468646259,0.44926473965342223,0.5988283137061284,0.7761885819480412,0.4955351413265595,0.6375696470260823,0.8221393181206545,0.6819651948406787,0.40873768510259756
"(0, 1, 1, 1, 1)","(4, 10, 14, 9)",0.6759562568987253,1006.9,0.7864367264078459,0.5481120430320356,0.453166559540039,0.5959051096599735,0.7784605353944938,0.4887194409633384,0.6365618604000511,0.8115320241486966,0.6725683335176452,0.41629275910751423
"(0, 1, 1, 1, 1)","(4, 10, 14, 10)",0.6723507482130642,1016.2,0.7833736314739277,0.5370220362676014,0.45517886093908483,0.5918581762268712,0.7818893721964965,0.478880923083008,0.6341375358258654,0.8017812936135028,0.6628933423253212,0.4219923010904306
"(0, 1, 1, 1, 1)","(4, 10, 14, 11)",0.6692939963016189,1025.1,0.7815489369612489,0.5273527864488677,0.45738534172187134,0.588762355043996,0.7874970739712278,0.46836989228100395,0.6335545257531559,0.7924802720230628,0.6579654994293034,0.42662281399268015
"(0, 1, 1, 1, 1)","(4, 10, 14, 12)",0.6674780815120519,1029.9,0.7800533252049864,0.5194650904478364,0.4632162300803581,0.5875782152443936,0.7916564557278566,0.4630007332336641,0.6320592163818872,0.7851910976415226,0.6487205329650159,0.4363044180656547
"(0, 1, 1, 1, 1)","(4, 10, 14, 13)",0.6646252949095495,1037.5,0.7788183824460742,0.5213489204248891,0.4597785618167965,0.5866486215625867,0.7929470737430948,0.4897528627874694,0.6264030503959669,0.7804932724125979,0.6390618056415819,0.4159429688770473
"(0, 1, 1, 1, 1)","(4, 10, 14, 14)",0.6632796342621848,1040.0,0.7774177027573608,0.5192493416938461,0.46007287192622215,0.5855799721258096,0.793050501441617,0.49042889596983147,0.6231678020668362,0.7786338383401212,0.6334541095877573,0.4182494085970222
"(0, 1, 1, 1, 1)","(4, 10, 14, 15)",0.6632238353917324,1041.1,0.7772646144606241,0.5201508640600787,0.4599129950267605,0.5857761578491545,0.7918517526096602,0.4930546955947344,0.6214800352801059,0.7802045586499337,0.6314625140699028,0.4170210312754767
