n_estim,Kombinace rysů,délky úseku,Accuracy,Chyby,F míra stavu 0,F míra stavu 1,F míra stavu 2,F míra průměrná,Precision stavu 0,Precision stavu 1,Precision stavu 2,Recall stavu 0,Recall stavu 1,Recall stavu 2
5,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.8829987452948557,373,0.9166666666666666,0.9036144578313253,0.8045454545454546,0.8749421930144822,0.9217125382262997,0.8547008547008547,0.8319623971797885,0.91167574107683,0.9584664536741214,0.7788778877887789
10,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.8782936010037641,388,0.9100883876866809,0.9006024096385542,0.8024900962082626,0.8710602978444992,0.9170761670761671,0.8518518518518519,0.8263403263403264,0.9032062915910466,0.9552715654952076,0.7799779977997799
15,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.882685069008783,374,0.9165908401577192,0.8977443609022556,0.8073184676958262,0.8738845562519336,0.9190997566909975,0.8480113636363636,0.8404761904761905,0.9140955837870538,0.9536741214057508,0.7766776677667767
20,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.8858218318695107,364,0.9192811452939385,0.8978978978978979,0.8143100511073254,0.8771630314330539,0.9257668711656442,0.8470254957507082,0.8415492957746479,0.9128856624319419,0.9552715654952076,0.7887788778877888
25,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.882685069008783,374,0.9174478379195645,0.8999247554552295,0.803448275862069,0.8736069564122877,0.9171704957678356,0.8506401137980085,0.8411552346570397,0.9177253478523896,0.9552715654952076,0.768976897689769
30,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.8814303638644918,378,0.9174422095466827,0.8972243060765192,0.7990654205607477,0.8712439787279832,0.9106078665077473,0.8458274398868458,0.8518057285180572,0.9243799153055051,0.9552715654952076,0.7524752475247525
35,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.8814303638644918,378,0.9172977885489245,0.8960359012715033,0.8020713463751439,0.8718016787318573,0.9186893203883495,0.8424753867791842,0.8407720144752714,0.9159104658197217,0.9568690095846646,0.7667766776677668
40,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.8817440401505646,377,0.9175475687103594,0.8963460104399702,0.8016241299303944,0.8718392363602413,0.9161640530759951,0.8405594405594405,0.8478527607361963,0.9189352692075015,0.9600638977635783,0.7601760176017601
45,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.8798619824341279,383,0.9156553398058253,0.8946975354742345,0.800689259046525,0.8703473781088616,0.9184418746195983,0.8401122019635343,0.8377403846153846,0.9128856624319419,0.9568690095846646,0.7667766776677668
50,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.8814303638644918,378,0.9171936163806083,0.8961911874533234,0.8006993006993007,0.8713613681777441,0.9130695443645084,0.8415147265077139,0.8513011152416357,0.9213551119177253,0.9584664536741214,0.7557755775577558
55,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.886762860727729,361,0.922019719151479,0.8987246811702926,0.8077830188679245,0.8761758063965654,0.91086186540732,0.8472418670438473,0.8703939008894537,0.9334543254688445,0.9568690095846646,0.7535753575357536
60,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.8811166875784191,379,0.9172705314009661,0.8926974664679582,0.8025551684088269,0.870841055425917,0.9156118143459916,0.8365921787709497,0.8499384993849939,0.9189352692075015,0.9568690095846646,0.7601760176017601
