Accuracy,Chyby,F míra stavu 0,F míra stavu 1,F míra stavu 2,F míra stavu 3,F míra průměrná,Precision stavu 0,Precision stavu 1,Precision stavu 2,Precision stavu 3,Recall stavu 0,Recall stavu 1,Recall stavu 2,Recall stavu 3
0.6454393770856507,1275.0,0.7825690166552589,0.5960378983634798,0.0,0.3781818181818182,0.4391971833001392,0.6882022471910112,0.473972602739726,0.0,0.6951871657754011,0.9069275515600211,0.802784222737819,0.0,0.2597402597402597
0.5059598494353826,1575.0,0.642550911039657,0.3617283950617284,0.0,0.2800925925925926,0.3210929746734945,0.5720419847328244,0.3058455114822547,0.0,0.9029850746268657,0.7328850855745721,0.4425981873111782,0.0,0.16575342465753426
0.6070268674343077,1331.0,0.7016693591814755,0.6529562982005142,0.0,0.38735177865612647,0.43549435900952904,0.5757843570481661,0.6287128712871287,0.0,0.7753164556962026,0.8980013783597519,0.679144385026738,0.0,0.2581664910432034
0.6776137390780356,1070.0,0.7691527143581938,0.7114996637525218,0.0,0.4,0.4701630945276789,0.6448319863887707,0.7168021680216802,0.0,0.8869565217391304,0.9528598365807668,0.7062750333778371,0.0,0.2582278481012658
0.6836651213526043,1160.0,0.8203309692671394,0.4660397074190178,0.0,0.362657091561939,0.412256942062024,0.7069609507640068,0.44779116465863456,0.0,0.9017857142857143,0.9770061004223369,0.485838779956427,0.0,0.22696629213483147
0.6821173889193637,1159.0,0.8027121609798775,0.575192096597146,0.014184397163120567,0.33553500660501984,0.43190591533629097,0.6971884498480243,0.6078886310904872,0.5,0.8466666666666667,0.9458762886597938,0.5458333333333333,0.007194244604316547,0.20922570016474465
0.674203821656051,1023.0,0.7658991228070176,0.7100681302043906,0.0,0.4454303460514641,0.48034939976571805,0.6408256880733945,0.6948148148148148,0.0,0.8807017543859649,0.9516348773841962,0.7260061919504643,0.0,0.2980997624703088
0.3895479320294966,1904.0,0.5073529411764706,0.23676323676323677,0.0,0.3654080389768575,0.27738105422914117,0.5935483870967742,0.15172855313700384,0.0,0.9259259259259259,0.44301765650080255,0.5386363636363637,0.0,0.2276176024279211
0.6318082788671024,1014.0,0.7089292616930808,0.7315175097276264,0.024390243902439025,0.5035971223021583,0.4921085344063261,0.5639606396063961,0.6412005457025921,0.75,0.8951406649616368,0.9542143600416233,0.8514492753623188,0.012396694214876033,0.35035035035035034
0.33,2010.0,0.332398316970547,0.6413373860182371,0.0,0.26214009454232917,0.3089689493827783,0.45229007633587787,0.9017094017094017,0.0,0.17753201396973226,0.26274944567627495,0.49764150943396224,0.0,0.5008210180623974
