n_estim,Kombinace rysů,délky úseku,Accuracy,Chyby,F míra stavu 0,F míra stavu 1,F míra stavu 2,F míra průměrná,Precision stavu 0,Precision stavu 1,Precision stavu 2,Recall stavu 0,Recall stavu 1,Recall stavu 2
1000,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.8801446051167965,431,0.8942768536791655,0.9261430246189918,0.8481375358166189,0.8895191380382587,0.9577294685990339,0.9360189573459715,0.7799736495388669,0.8387096774193549,0.9164733178654292,0.9293563579277865
