n_estim,Kombinace rysů,délky úseku,Accuracy,Chyby,F míra stavu 0,F míra stavu 1,F míra stavu 2,F míra průměrná,Precision stavu 0,Precision stavu 1,Precision stavu 2,Recall stavu 0,Recall stavu 1,Recall stavu 2
5,custom,custom,0.8897082398204553,344,0.9352290679304898,0.8168724279835391,0.8201634877384196,0.8574216612174829,0.9337539432176656,0.6977152899824253,0.9290123456790124,0.9367088607594937,0.9851116625310173,0.7341463414634146
10,custom,custom,0.891631933311959,338,0.9364283830123978,0.8162436548223351,0.826265389876881,0.8596458092372047,0.9366754617414248,0.6907216494845361,0.940809968847352,0.9361814345991561,0.9975186104218362,0.7365853658536585
20,custom,custom,0.8925937800577108,335,0.9367088607594937,0.8188331627430911,0.8277739959155889,0.8611053398060579,0.9367088607594937,0.6968641114982579,0.9368258859784283,0.9367088607594937,0.9925558312655087,0.7414634146341463
30,custom,custom,0.8925937800577108,335,0.936955948298602,0.8187372708757638,0.8273037542662116,0.8609989911468592,0.9372031662269129,0.694300518134715,0.9395348837209302,0.9367088607594937,0.9975186104218362,0.7390243902439024
40,custom,custom,0.8919525488938762,337,0.9366754617414248,0.8170731707317073,0.8265027322404371,0.8600837882378564,0.9371700105596621,0.6919104991394148,0.9394409937888198,0.9361814345991561,0.9975186104218362,0.7378048780487805
50,custom,custom,0.892914395639628,334,0.936955948298602,0.8195718654434251,0.8281036834924966,0.8615438324115079,0.9372031662269129,0.6955017301038062,0.9396284829721362,0.9367088607594937,0.9975186104218362,0.7402439024390244
60,custom,custom,0.892914395639628,334,0.9359683794466404,0.8229273285568065,0.8281036834924966,0.8623331304986479,0.9352290679304898,0.7003484320557491,0.9396284829721362,0.9367088607594937,0.9975186104218362,0.7402439024390244
70,custom,custom,0.8935556268034627,332,0.9367088607594937,0.8220858895705522,0.829700272479564,0.86283167426987,0.9367088607594937,0.6991304347826087,0.9398148148148148,0.9367088607594937,0.9975186104218362,0.7426829268292683
80,custom,custom,0.8938762423853799,331,0.9362150764364786,0.8246153846153846,0.8304969366916269,0.8637757992478301,0.9357218124341412,0.7027972027972028,0.9399075500770416,0.9367088607594937,0.9975186104218362,0.7439024390243902
90,custom,custom,0.8935556268034627,332,0.9364619035064593,0.8229273285568065,0.829700272479564,0.8630298348476099,0.9362150764364786,0.7003484320557491,0.9398148148148148,0.9367088607594937,0.9975186104218362,0.7426829268292683
100,custom,custom,0.8932350112215454,333,0.9362150764364786,0.8229273285568065,0.8289025221540559,0.862681642382447,0.9357218124341412,0.7003484320557491,0.9397217928902627,0.9367088607594937,0.9975186104218362,0.7414634146341463
110,custom,custom,0.8925937800577108,335,0.9364619035064593,0.8204081632653061,0.8273037542662116,0.8613912736793257,0.9362150764364786,0.6967071057192374,0.9395348837209302,0.9367088607594937,0.9975186104218362,0.7390243902439024
120,custom,custom,0.892914395639628,334,0.9364619035064593,0.8212461695607763,0.8281036834924966,0.8619372521865775,0.9362150764364786,0.6979166666666666,0.9396284829721362,0.9367088607594937,0.9975186104218362,0.7402439024390244
130,custom,custom,0.892914395639628,334,0.9364619035064593,0.8212461695607763,0.8281036834924966,0.8619372521865775,0.9362150764364786,0.6979166666666666,0.9396284829721362,0.9367088607594937,0.9975186104218362,0.7402439024390244
140,custom,custom,0.892914395639628,334,0.9362150764364786,0.8220858895705522,0.8281036834924966,0.8621348831665091,0.9357218124341412,0.6991304347826087,0.9396284829721362,0.9367088607594937,0.9975186104218362,0.7402439024390244
150,custom,custom,0.8932350112215454,333,0.9362150764364786,0.8229273285568065,0.8289025221540559,0.862681642382447,0.9357218124341412,0.7003484320557491,0.9397217928902627,0.9367088607594937,0.9975186104218362,0.7414634146341463
160,custom,custom,0.892914395639628,334,0.9362150764364786,0.8220858895705522,0.8281036834924966,0.8621348831665091,0.9357218124341412,0.6991304347826087,0.9396284829721362,0.9367088607594937,0.9975186104218362,0.7402439024390244
170,custom,custom,0.8925937800577108,335,0.9362150764364786,0.8212461695607763,0.8273037542662116,0.8615883334211555,0.9357218124341412,0.6979166666666666,0.9395348837209302,0.9367088607594937,0.9975186104218362,0.7390243902439024
180,custom,custom,0.8932350112215454,333,0.9362150764364786,0.8229273285568065,0.8289025221540559,0.862681642382447,0.9357218124341412,0.7003484320557491,0.9397217928902627,0.9367088607594937,0.9975186104218362,0.7414634146341463
190,custom,custom,0.8935556268034627,332,0.9362150764364786,0.8241308793456033,0.8294679399727148,0.8632712985849323,0.9357218124341412,0.7008695652173913,0.9411764705882353,0.9367088607594937,1.0,0.7414634146341463
200,custom,custom,0.8932350112215454,333,0.9362150764364786,0.8232890704800817,0.8286689419795222,0.8627243629653609,0.9357218124341412,0.6996527777777778,0.9410852713178295,0.9367088607594937,1.0,0.7402439024390244
210,custom,custom,0.8935556268034627,332,0.9362150764364786,0.8241308793456033,0.8294679399727148,0.8632712985849323,0.9357218124341412,0.7008695652173913,0.9411764705882353,0.9367088607594937,1.0,0.7414634146341463
220,custom,custom,0.8932350112215454,333,0.9359683794466404,0.8237704918032787,0.8289025221540559,0.8628804644679916,0.9352290679304898,0.7015706806282722,0.9397217928902627,0.9367088607594937,0.9975186104218362,0.7414634146341463
230,custom,custom,0.8932350112215454,333,0.9362150764364786,0.8229273285568065,0.8289025221540559,0.862681642382447,0.9357218124341412,0.7003484320557491,0.9397217928902627,0.9367088607594937,0.9975186104218362,0.7414634146341463
240,custom,custom,0.8935556268034627,332,0.9359683794466404,0.8249744114636642,0.8294679399727148,0.8634702436276731,0.9352290679304898,0.7020905923344948,0.9411764705882353,0.9367088607594937,1.0,0.7414634146341463
250,custom,custom,0.8935556268034627,332,0.9362150764364786,0.8241308793456033,0.8294679399727148,0.8632712985849323,0.9357218124341412,0.7008695652173913,0.9411764705882353,0.9367088607594937,1.0,0.7414634146341463
