n_estim,Kombinace rysů,délky úseku,Accuracy,Chyby,F míra stavu 0,F míra stavu 1,F míra stavu 2,F míra průměrná,Precision stavu 0,Precision stavu 1,Precision stavu 2,Recall stavu 0,Recall stavu 1,Recall stavu 2
5,custom,custom,0.7365678931943992,809,0.6607792207792208,0.7187079407806191,0.7823834196891192,0.7206235270829864,0.7276887871853547,0.8317757009345794,0.7244136460554371,0.6051379638439581,0.6327014218009479,0.8504380475594493
10,custom,custom,0.769130576359492,709,0.754653130287648,0.7211796246648794,0.7922163588390502,0.7560163712638591,0.6793602437166794,0.8302469135802469,0.8375174337517434,0.8487155090390105,0.6374407582938388,0.7515644555694618
20,custom,custom,0.7684793226961901,711,0.7504302925989673,0.7221476510067114,0.7933615359583469,0.7553131598546753,0.6849960722702279,0.8328173374613003,0.8264406779661017,0.829686013320647,0.6374407582938388,0.762828535669587
30,custom,custom,0.7675024422012374,714,0.7467248908296943,0.7211796246648794,0.793947198969736,0.7539505714881032,0.6900726392251816,0.8302469135802469,0.8176392572944297,0.813510941960038,0.6374407582938388,0.7715894868585732
40,custom,custom,0.7681536958645392,712,0.7455830388692579,0.721399730820996,0.7955342902711324,0.7541723533204622,0.6957955482275351,0.8348909657320872,0.8113207547169812,0.8030447193149381,0.6350710900473934,0.7803504380475594
50,custom,custom,0.7678280690328884,713,0.7468075737560546,0.7187079407806191,0.7947570332480819,0.7534241825949185,0.6950819672131148,0.8317757009345794,0.8124183006535948,0.8068506184586108,0.6327014218009479,0.7778473091364205
60,custom,custom,0.7688049495278411,710,0.7474747474747475,0.7187079407806191,0.7962844330557335,0.7541557071037,0.6941272430668842,0.8317757009345794,0.8156167979002624,0.8097050428163654,0.6327014218009479,0.7778473091364205
70,custom,custom,0.7675024422012374,714,0.7459412022817025,0.7187079407806191,0.7948717948717948,0.7531736459780388,0.6921824104234527,0.8317757009345794,0.8147174770039421,0.8087535680304472,0.6327014218009479,0.7759699624530664
80,custom,custom,0.7668511885379355,716,0.7446153846153846,0.7187079407806191,0.79449423815621,0.7526058545174045,0.6919934640522876,0.8317757009345794,0.8132372214941023,0.8058991436726927,0.6327014218009479,0.776595744680851
90,custom,custom,0.7684793226961901,711,0.7468075737560546,0.7187079407806191,0.7960358056265985,0.753850440054424,0.6950819672131148,0.8317757009345794,0.8137254901960784,0.8068506184586108,0.6327014218009479,0.77909887359199
