Accuracy,Chyby,F míra stavu 0,F míra stavu 1,F míra stavu 2,F míra stavu 3,F míra průměrná,Precision stavu 0,Precision stavu 1,Precision stavu 2,Precision stavu 3,Recall stavu 0,Recall stavu 1,Recall stavu 2,Recall stavu 3
0.8777070063694268,384.0,0.9025641025641026,0.8943089430894309,0.7738693467336684,0.8477127967573828,0.8546137972861462,0.905971173644475,0.9417808219178082,0.719626168224299,0.8271186440677966,0.8991825613079019,0.8513931888544891,0.8369565217391305,0.8693586698337292
0.6205438066465256,1256.0,0.46893491124260356,0.689358372456964,0.5924170616113744,0.6488222698072805,0.5998831537795556,0.364367816091954,0.8980632008154944,0.5102040816326531,0.6253869969040248,0.6576763485477178,0.5593650793650794,0.7062146892655368,0.6740823136818688
0.7899706935851514,645.0,0.7527372262773723,0.8647058823529412,0.6957878315132605,0.8246481551920882,0.7844697738339156,0.775375939849624,0.8121546961325967,0.7147435897435898,0.8132033008252063,0.7313829787234043,0.9245283018867925,0.6778115501519757,0.8364197530864198
0.9192105263157895,307.0,0.9324452901998097,0.9334967821023598,0.15,0.15053763440860216,0.5416199266776929,0.8909090909090909,0.984486102133161,0.15,0.21212121212121213,0.9780439121756487,0.8875291375291375,0.15,0.11666666666666667
0.8256143667296786,369.0,0.852112676056338,0.8243831640058055,0.7931873479318735,0.803921568627451,0.8184011891553671,0.9391979301423027,0.7910863509749304,0.7477064220183486,0.7493472584856397,0.7798066595059077,0.8606060606060606,0.844559585492228,0.8670694864048338
0.6219070609535304,1253.0,0.6243865609664024,0.6671744097486672,0.49592169657422513,0.6273745737944472,0.6037143102709355,0.4881936245572609,0.6441176470588236,0.7676767676767676,0.8679245283018868,0.8659685863874346,0.6919431279620853,0.36626506024096384,0.49122807017543857
0.8545606229143493,523.0,0.8852272727272728,0.8731082654249127,0.7886323268206039,0.816,0.8407419662431973,0.956414978514426,0.8761682242990654,0.7655172413793103,0.7349879903923139,0.8239026969857218,0.8700696055684455,0.8131868131868132,0.9170829170829171
0.9690152801358234,73.0,0.9778012684989429,0.9786135693215339,0.2,0.717948717948718,0.7185908889422987,0.9778012684989429,0.9902985074626866,0.13043478260869565,0.5957446808510638,0.9778012684989429,0.967201166180758,0.42857142857142855,0.9032258064516129
0.8562149394744611,487.0,0.8751835535976505,0.8893587033121917,0.7571701720841301,0.8339658444022771,0.8389195683490623,0.9363707776904949,0.940387481371088,0.6971830985915493,0.7584124245038827,0.8215024121295658,0.8435828877005348,0.8284518828451883,0.9262381454162276
0.7779429250891795,747.0,0.8632503660322108,0.632258064516129,0.5598086124401914,0.78,0.7088292607471327,0.8944174757281553,0.47115384615384615,0.7647058823529411,0.9330143540669856,0.8341822297679683,0.9607843137254902,0.44150943396226416,0.6701030927835051
