n_estim,Kombinace rysů,délky úseku,Accuracy,Chyby,F míra stavu 0,F míra stavu 1,F míra stavu 2,F míra průměrná,Precision stavu 0,Precision stavu 1,Precision stavu 2,Recall stavu 0,Recall stavu 1,Recall stavu 2
5,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.764268727705113,793,0.8388042203985931,0.6595582635186595,0.7059410883674488,0.7347678574282339,0.8757649938800489,0.502903600464576,0.8135788262370541,0.8048368953880765,0.9579646017699115,0.6234567901234568
10,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.7568370986920333,818,0.8316069843148861,0.6559877955758963,0.6977428851815506,0.7284458883574443,0.8775765146783261,0.5005820721769499,0.786504424778761,0.7902137232845894,0.9513274336283186,0.626984126984127
20,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.7633769322235434,796,0.8374963267704966,0.6525679758308157,0.7106446776611695,0.7335696600874938,0.8769230769230769,0.4954128440366973,0.8200692041522492,0.8014623172103487,0.9557522123893806,0.626984126984127
30,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.773781212841855,761,0.8477751756440282,0.6671814671814672,0.7169062964799207,0.7439543131018054,0.884004884004884,0.5124555160142349,0.8187995469988675,0.8143982002249719,0.9557522123893806,0.6375661375661376
40,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.7705112960760999,772,0.8455236980690463,0.660536398467433,0.714214463840399,0.7400915201256261,0.8810975609756098,0.5052754982415005,0.8220436280137773,0.8127109111361079,0.9535398230088495,0.6313932980599647
50,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.7687277051129607,778,0.8434654919236417,0.6545178435839029,0.7168494516450648,0.7382775957175364,0.8826060233558697,0.4982658959537572,0.8245412844036697,0.8076490438695163,0.9535398230088495,0.6340388007054674
60,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.7693222354340071,776,0.8424778761061947,0.6575342465753424,0.7193675889328063,0.7397932372047812,0.8858560794044665,0.5011600928074246,0.8179775280898877,0.8031496062992126,0.9557522123893806,0.6419753086419753
70,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.7725921521997622,765,0.8455428067078552,0.6620583717357911,0.721262950172669,0.7429547095387717,0.8864898210980876,0.5070588235294118,0.8185890257558791,0.8082114735658043,0.9535398230088495,0.644620811287478
80,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.7687277051129607,778,0.8420128730251609,0.6630769230769231,0.7124378109452736,0.7391758690157859,0.8774390243902439,0.5082547169811321,0.817351598173516,0.8093363329583803,0.9535398230088495,0.6313932980599647
90,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.7711058263971462,770,0.844640234948605,0.6646153846153846,0.7157686604053386,0.7416747599897761,0.8838352796558082,0.5094339622641509,0.8143982002249719,0.8087739032620922,0.9557522123893806,0.6384479717813051
100,"(1, 1, 1, 1, 1)","[[4, 6], [8, 10], [12, 14, 16], range(5, 17)]",0.7714030915576694,769,0.8461313868613138,0.6595256312165264,0.7164328657314629,0.7406966279364345,0.8797814207650273,0.504093567251462,0.8294663573085846,0.8149606299212598,0.9535398230088495,0.6305114638447972
