n_estim,Kombinace rysů,délky úseku,Accuracy,Chyby,F míra stavu 0,F míra stavu 1,F míra stavu 2,F míra průměrná,Precision stavu 0,Precision stavu 1,Precision stavu 2,Recall stavu 0,Recall stavu 1,Recall stavu 2
1000,custom,custom,0.7671768153695865,715,0.7382488479262673,0.709592641261498,0.8003737153534725,0.7494050681804126,0.7158176943699732,0.7964601769911505,0.796652200867948,0.7621313035204567,0.6398104265402843,0.8041301627033792
