Accuracy,Chyby,F míra stavu 0,F míra stavu 1,F míra stavu 2,F míra průměrná,Precision stavu 0,Precision stavu 1,Precision stavu 2,Recall stavu 0,Recall stavu 1,Recall stavu 2
0.8834816462736373,419.0,0.9042694245558207,0.9163802978235968,0.8414442700156985,0.8873646641317053,0.9069148936170213,0.9049773755656109,0.8414442700156985,0.9016393442622951,0.9280742459396751,0.8414442700156985
0.8974278544542033,327.0,0.942296252230815,0.8808664259927798,0.8189073050951504,0.8806899944395817,0.9268578115857227,0.8036890645586298,0.9263888888888889,0.9582577132486388,0.9744408945686901,0.7337733773377337
0.8869205786832005,383.0,0.8974446337308347,0.9163179916317992,0.8565488565488566,0.8901038273038301,0.8928813559322034,0.9175977653631285,0.8612040133779264,0.9020547945205479,0.915041782729805,0.8519437551695617
0.8843025007532389,384.0,0.9022338265158109,0.871130309575234,0.8601553829078802,0.8778398396663083,0.8921399885255307,0.8231292517006803,0.9215219976218787,0.9125586854460094,0.9250764525993884,0.8064516129032258
0.9200981728933734,293.0,0.941944194419442,0.9431230610134437,0.858034321372855,0.9143671922685802,0.904885430177259,0.8976377952755905,0.975177304964539,0.9821679962458939,0.9934640522875817,0.766016713091922
0.8913878222709819,396.0,0.9272683045487716,0.9042437431991295,0.7639612807148176,0.8651577761542396,0.8779364348226624,0.9464692482915718,0.8592964824120602,0.9824742268041237,0.865625,0.6876675603217158
0.8640127388535032,427.0,0.8947867298578199,0.8324958123953099,0.8328995314940135,0.8533940245823811,0.8353982300884956,0.9186691312384473,0.8849557522123894,0.963265306122449,0.7611026033690659,0.7866273352999017
0.9262584161590254,230.0,0.9550532605871654,0.8923418423973363,0.8723118279569892,0.906568976980497,0.9411162314388121,0.8072289156626506,0.9715568862275449,0.9694092827004219,0.9975186104218362,0.7914634146341464
0.8148148148148148,510.0,0.8210435532557137,0.8280922431865828,0.8026845637583893,0.8172734534002286,0.7078066914498141,0.9518072289156626,0.9024144869215291,0.9774127310061602,0.7328385899814471,0.7228041901692184
0.9236666666666666,229.0,0.96,0.8898395721925134,0.8541666666666666,0.9013354129530601,0.9555189456342669,0.8140900195694716,0.9206586826347305,0.9645232815964523,0.9811320754716981,0.7966321243523317
