Accuracy,Chyby,F míra stavu 0,F míra stavu 1,F míra stavu 2,F míra průměrná,Precision stavu 0,Precision stavu 1,Precision stavu 2,Recall stavu 0,Recall stavu 1,Recall stavu 2
0.8934927697441601,383.0,0.9120171673819742,0.9230769230769231,0.8569224836097185,0.8973388580228719,0.9254218835057159,0.9136363636363637,0.8423047763457164,0.8989952406134321,0.9327146171693735,0.8720565149136578
0.9027603513174404,310.0,0.9456945694569457,0.88,0.8357314148681055,0.8871419947750171,0.9380952380952381,0.807743658210948,0.9183135704874835,0.9534180278281912,0.9664536741214057,0.7667766776677668
0.8934160023619723,361.0,0.9039121482498285,0.9142857142857143,0.8684536082474227,0.8955504902609884,0.905777166437414,0.9149232914923291,0.865953947368421,0.9020547945205479,0.9136490250696379,0.8709677419354839
0.8915335944561615,360.0,0.9082407948568089,0.8795962509012256,0.8693275013668671,0.8857215157083006,0.9045401629802096,0.8321964529331515,0.9158986175115207,0.9119718309859155,0.9327217125382263,0.8272632674297606
0.9258249250068176,272.0,0.9461050724637681,0.9450777202072539,0.8704557091653866,0.9205461672788028,0.9142231947483589,0.9011857707509882,0.9703196347031964,0.9802909432191459,0.9934640522875817,0.7892293407613742
0.8976961053208996,373.0,0.9339553154922662,0.9069134458356015,0.7785817655571635,0.8731501756283437,0.8917018284106891,0.9498289623717218,0.8459119496855346,0.9804123711340206,0.8677083333333333,0.7211796246648794
0.871656050955414,403.0,0.9031020147105853,0.8398994132439229,0.8408163265306122,0.8612725848283734,0.852142426071213,0.9277777777777778,0.8738069989395546,0.9605442176870749,0.7672281776416539,0.8102261553588987
0.9278614940686117,225.0,0.951491569390402,0.9134396355353075,0.8757475083056478,0.9135595710771192,0.9361919346605411,0.8442105263157895,0.962043795620438,0.9672995780590717,0.9950372208436724,0.8036585365853659
0.8289760348583878,471.0,0.8335517693315858,0.8324552160168599,0.8229074889867841,0.8296381581117434,0.7254752851711027,0.9634146341463414,0.9076773566569485,0.9794661190965093,0.7328385899814471,0.7526188557614827
0.9223333333333333,233.0,0.9603768356885564,0.8848614072494669,0.8520302821748107,0.8990895083709446,0.9601108033240997,0.8073929961089494,0.908957415565345,0.9606430155210643,0.9787735849056604,0.8018134715025906
