Accuracy,Chyby,F míra stavu 0,F míra stavu 1,F míra stavu 2,F míra průměrná,Precision stavu 0,Precision stavu 1,Precision stavu 2,Recall stavu 0,Recall stavu 1,Recall stavu 2
0.8509454949944383,536.0,0.87599486521181,0.9176201372997712,0.7866281469252993,0.8600810498122935,0.8512974051896207,0.9051918735891648,0.8294168842471714,0.9021681649920676,0.9303944315545244,0.7480376766091051
0.8786072772898369,387.0,0.9239698200812536,0.8809869375907112,0.7757731958762887,0.8602433178494179,0.8878973786949247,0.8071808510638298,0.9362363919129082,0.9630973986690865,0.9696485623003195,0.6622662266226622
0.8535577206967818,496.0,0.8607594936708861,0.9145239749826268,0.8047914818101154,0.8600249834878761,0.8180135718692165,0.912621359223301,0.8679425837320575,0.9082191780821918,0.9164345403899722,0.750206782464847
0.8632118107863814,454.0,0.8824695553667516,0.8719424460431655,0.8165404775771695,0.8569841596623622,0.8527640941434045,0.8233695652173914,0.9272486772486772,0.9143192488262911,0.926605504587156,0.7294484911550468
0.8944641396236706,387.0,0.9227031802120141,0.9402061855670103,0.8006535947712419,0.8878543201834223,0.871506049228202,0.8923679060665362,0.9683794466403162,0.9802909432191459,0.9934640522875817,0.6824512534818942
0.8784969829950631,443.0,0.9157844080846969,0.8980926430517712,0.7317448116833205,0.8485406209399295,0.858754512635379,0.9417142857142857,0.8576576576576577,0.9809278350515463,0.8583333333333333,0.6380697050938338
0.836624203821656,513.0,0.8703646950658903,0.8291457286432161,0.7811300054854635,0.8268801430648566,0.7919687674288901,0.9149722735674677,0.8833746898263027,0.9659863945578231,0.7580398162327718,0.7000983284169124
0.9025328630971465,304.0,0.9341104916371009,0.9054054054054054,0.811965811965812,0.883827236336106,0.8990243902439025,0.8288659793814434,0.976027397260274,0.9720464135021097,0.9975186104218362,0.6951219512195121
0.7948438634713144,565.0,0.7945091514143094,0.8252631578947368,0.7818012999071495,0.8005245364053986,0.6678321678321678,0.9537712895377128,0.9222343921139102,0.9804928131416838,0.7272727272727273,0.6784850926672039
0.898,306.0,0.9407627806329456,0.8865096359743041,0.7903579254930606,0.8725434473667701,0.9186476492340201,0.8117647058823529,0.9061976549413735,0.9639689578713969,0.9764150943396226,0.7007772020725389
