Accuracy,Chyby,F míra stavu 0,F míra stavu 1,F míra stavu 2,F míra průměrná,Precision stavu 0,Precision stavu 1,Precision stavu 2,Recall stavu 0,Recall stavu 1,Recall stavu 2
0.8773637374860956,441.0,0.899736147757256,0.9092996555683123,0.8328723824575267,0.8806360619276984,0.8978409689310163,0.9,0.8385043754972156,0.9016393442622951,0.9187935034802784,0.8273155416012559
0.8927227101631117,342.0,0.9376677602147331,0.8818443804034583,0.8097859327217125,0.8764326911133012,0.9247058823529412,0.8031496062992126,0.9118457300275482,0.9509981851179673,0.9776357827476039,0.7282728272827282
0.8824918807204015,398.0,0.8937902952154734,0.9134078212290503,0.8501043841336117,0.8857675001927118,0.8856758574310692,0.9159663865546218,0.8583473861720068,0.9020547945205479,0.9108635097493036,0.8420181968569065
0.8794817716179573,400.0,0.8985842242126553,0.8666186012977649,0.852513966480447,0.8725722639969558,0.8850313033579966,0.819918144611187,0.9203860072376358,0.9125586854460094,0.918960244648318,0.7939646201873048
0.9187346604854104,298.0,0.9414941494149415,0.9421487603305785,0.854318418314256,0.9126537760199254,0.9044530912235192,0.8958742632612967,0.9715976331360947,0.981698732989207,0.9934640522875817,0.7623026926648097
0.8891936368623149,404.0,0.9218485361722719,0.9051254089422028,0.7652830188679245,0.8640856546607999,0.8686730506155951,0.9496567505720824,0.8756476683937824,0.9819587628865979,0.8645833333333334,0.6796246648793566
0.8617834394904459,434.0,0.8930936613055819,0.8275862068965517,0.83125,0.8506432894007112,0.8324514991181657,0.917910447761194,0.8837209302325582,0.963265306122449,0.7534456355283308,0.7846607669616519
0.9220904135941007,243.0,0.9521082769390942,0.8901220865704772,0.8642140468227425,0.9021481367774379,0.9398766700924974,0.8052208835341366,0.957037037037037,0.9646624472573839,0.9950372208436724,0.7878048780487805
0.8050108932461874,537.0,0.811409110259685,0.8261327713382508,0.7891402714932126,0.8088940510303827,0.6930909090909091,0.9560975609756097,0.8998968008255934,0.9784394250513347,0.7272727272727273,0.7026591458501209
0.921,237.0,0.9579878385848535,0.8905579399141631,0.8482758620689655,0.898940546855994,0.9553472987872106,0.8169291338582677,0.9070796460176991,0.9606430155210643,0.9787735849056604,0.7966321243523317
