Accuracy,Chyby,F míra stavu 0,F míra stavu 1,F míra stavu 2,F míra průměrná,Precision stavu 0,Precision stavu 1,Precision stavu 2,Recall stavu 0,Recall stavu 1,Recall stavu 2
0.8473303670745272,549.0,0.8785569105691057,0.8978675645342312,0.7763213530655391,0.850915276056292,0.845476772616137,0.8695652173913043,0.8414298808432631,0.9143310417768377,0.9280742459396751,0.7205651491365777
0.8695106649937264,416.0,0.9189655172413793,0.87724335965542,0.7478376580172987,0.8480155116380326,0.8752052545155994,0.7966101694915254,0.9461279461279462,0.9673321234119783,0.9760383386581469,0.6182618261826183
0.8461765574254503,521.0,0.8610755441741357,0.9031811894882434,0.7876588021778584,0.8506385119467459,0.8082932692307693,0.896978021978022,0.8723618090452261,0.9212328767123288,0.9094707520891365,0.717948717948718
0.8532690569448629,487.0,0.8761583824768323,0.8668076109936576,0.7925211097708083,0.8451623677470993,0.840064620355412,0.803921568627451,0.9426111908177905,0.9154929577464789,0.9403669724770642,0.6836628511966701
0.885737660212708,419.0,0.9182913472070099,0.930327868852459,0.7785833798103736,0.8757341986232808,0.8611339359079704,0.8781431334622823,0.9748603351955307,0.983575786015955,0.9891067538126361,0.6480965645311049
0.8776741634668129,446.0,0.9116234390009607,0.8989247311827957,0.7350157728706624,0.8485213143514728,0.8534172661870504,0.9288888888888889,0.89272030651341,0.9783505154639175,0.8708333333333333,0.6246648793565683
0.8292993630573249,536.0,0.8652739933393885,0.8276436303080766,0.7635135135135135,0.8188103790536596,0.7795962902345881,0.906934306569343,0.8932806324110671,0.972108843537415,0.7611026033690659,0.6666666666666666
0.8938762423853799,331.0,0.9279959718026183,0.9054054054054054,0.7880986937590712,0.8738333569890316,0.8877649325626205,0.8288659793814434,0.9731182795698925,0.9720464135021097,0.9975186104218362,0.6621951219512195
0.7745098039215687,621.0,0.7753267973856209,0.8205666316894019,0.7527289985761747,0.7828741425503992,0.6438263229308006,0.9444444444444444,0.9157043879907621,0.9743326488706365,0.725417439703154,0.6390008058017728
0.897,309.0,0.9396297290045613,0.8905579399141631,0.7829977628635347,0.8710618105940865,0.9105564222568903,0.8169291338582677,0.9226713532513181,0.970620842572062,0.9787735849056604,0.6800518134715026
