Accuracy,Chyby,F míra stavu 0,F míra stavu 1,F míra stavu 2,F míra průměrná,Precision stavu 0,Precision stavu 1,Precision stavu 2,Recall stavu 0,Recall stavu 1,Recall stavu 2
0.7700222469410456,827.0,0.825147347740668,0.463768115942029,0.7646090534979424,0.6845081723935463,0.7702888583218707,0.6177606177606177,0.8036332179930796,0.88841882601798,0.37122969837587005,0.7291993720565149
0.7132998745294856,914.0,0.7928197456993269,0.09906291834002677,0.799752781211372,0.5638784817502419,0.6743002544529262,0.30578512396694213,0.9125528913963329,0.9618874773139746,0.05910543130990415,0.7117711771177118
0.6994390315913788,1018.0,0.7424711511398818,0.29312288613303267,0.7883461868037703,0.6079800746922283,0.6301958910654563,0.7692307692307693,0.8177777777777778,0.9034246575342466,0.181058495821727,0.76095947063689
0.7116601385959627,957.0,0.7817527010804322,0.0977542932628798,0.8123543123543123,0.5639537688992081,0.6615197074360016,0.3592233009708738,0.9231788079470199,0.9553990610328639,0.05657492354740061,0.7252861602497399
0.7810199072811562,803.0,0.8462936780448395,0.07196969696969698,0.8086253369272237,0.5756295706472534,0.7429078014184397,0.2753623188405797,0.9640102827763496,0.9831065227592679,0.04139433551198257,0.6963788300835655
0.6659352715304443,1218.0,0.7726432532347505,0.1368888888888889,0.724191063174114,0.5445744017659178,0.6421987026288836,0.4666666666666667,0.8514492753623188,0.9695876288659794,0.08020833333333334,0.6300268096514745
0.6961783439490445,954.0,0.7613853286064903,0.20127388535031848,0.7778993435448578,0.5801861858338889,0.6354119253527537,0.5984848484848485,0.8766954377311961,0.9496598639455782,0.12098009188361408,0.6991150442477876
0.8053863417762103,607.0,0.8657686948444031,0.29714285714285715,0.8102345415778252,0.6577153645216951,0.7734439834024897,0.639344262295082,0.9710391822827938,0.9831223628691983,0.1935483870967742,0.6951219512195121
0.6688453159041394,912.0,0.7037178995783825,0.2879581151832461,0.7625292740046838,0.5847350962554375,0.5614678899082569,0.4888888888888889,0.9105145413870246,0.9425051334702259,0.20408163265306123,0.6559226430298146
0.7676666666666667,697.0,0.8420800383417206,0.030973451327433628,0.784,0.5523511632230514,0.7416631490080202,0.25,0.8938640132669984,0.9739467849223947,0.01650943396226415,0.6981865284974094
