Kombinace rysů,délky úseku,Accuracy,Chyby,F míra stavu 0,F míra stavu 1,F míra stavu 2,F míra průměrná,Precision stavu 0,Precision stavu 1,Precision stavu 2,Recall stavu 0,Recall stavu 1,Recall stavu 2
"(0, 0, 0, 0, 1)","(0, 0, 0, 5)",0.6838374291115312,669,0.8498609823911029,0.6394557823129252,0.384688995215311,0.6246685866397798,0.7419093851132686,0.49697885196374625,0.9220183486238532,0.9945770065075922,0.896457765667575,0.2430471584038694
"(0, 0, 0, 0, 1)","(0, 0, 0, 6)",0.6937618147448015,648,0.8603880738286797,0.6276391554702495,0.4308263695450325,0.6396178662813206,0.7632241813602015,0.48444444444444446,0.928,0.9859002169197397,0.8910081743869209,0.28053204353083433
"(0, 0, 0, 0, 1)","(0, 0, 0, 7)",0.6918714555765595,652,0.8594802694898941,0.5954198473282443,0.46835443037974683,0.6410848490659617,0.7724913494809689,0.4581497797356828,0.9283154121863799,0.9685466377440347,0.8501362397820164,0.313180169286578
"(0, 0, 0, 0, 1)","(0, 0, 0, 8)",0.6947069943289225,646,0.857976653696498,0.5722543352601156,0.5114235500878734,0.6472181796814956,0.7777777777777778,0.4426229508196721,0.9356913183279743,0.9566160520607375,0.8092643051771117,0.3518742442563482
"(0, 0, 0, 0, 1)","(0, 0, 0, 9)",0.6909262759924386,654,0.8521057786483839,0.53125,0.548885077186964,0.6440802852784493,0.7767857142857143,0.4140030441400304,0.943952802359882,0.9436008676789588,0.7411444141689373,0.38694074969770254
"(0, 0, 0, 0, 1)","(0, 0, 0, 10)",0.6739130434782609,690,0.8383292383292383,0.47609756097560973,0.5614334470989761,0.6252867488012748,0.766397124887691,0.3708206686930091,0.9536231884057971,0.9251626898047722,0.6648501362397821,0.3978234582829504
"(0, 0, 0, 0, 1)","(0, 0, 0, 11)",0.6687145557655955,701,0.8335832083958021,0.46227316141356256,0.5726351351351351,0.6228305016481666,0.772937905468026,0.3558823529411765,0.9495798319327731,0.9045553145336226,0.659400544959128,0.40991535671100365
"(0, 0, 0, 0, 1)","(0, 0, 0, 12)",0.6668241965973535,705,0.8261091279959204,0.45650140318054255,0.5940099833610649,0.6255401715125092,0.7795957651588066,0.3475783475783476,0.952,0.8785249457700651,0.6648501362397821,0.4316807738814994
"(0, 0, 0, 0, 1)","(0, 0, 0, 13)",0.6493383742911153,742,0.8082262210796916,0.4203703703703704,0.5981772990886496,0.6089246301795704,0.7683284457478006,0.31837307152875177,0.95,0.8524945770065075,0.6185286103542235,0.4365175332527207
"(0, 0, 0, 0, 1)","(0, 0, 0, 14)",0.6417769376181475,758,0.7960251046025104,0.4072727272727273,0.6114754098360655,0.6049244139037677,0.7686868686868686,0.30559345156889495,0.9491094147582697,0.8253796095444685,0.6103542234332425,0.45102781136638453
"(0, 0, 0, 0, 1)","(0, 0, 0, 15)",0.6195652173913043,805,0.7718015665796345,0.3526170798898072,0.6188925081433225,0.5811037182042548,0.7442094662638469,0.2659279778393352,0.9476309226932669,0.8015184381778742,0.5231607629427792,0.45949214026602175
"(0, 0, 0, 0, 1)","(0, 0, 0, 16)",0.6001890359168242,846,0.7543581616481775,0.3288409703504043,0.6084828711256117,0.5638940010413979,0.7353244078269825,0.2453083109919571,0.9348370927318296,0.7744034707158352,0.4986376021798365,0.45102781136638453
"(0, 0, 0, 1, 0)","(4, 8, 12, 0)",0.694234404536862,647,0.8570093457943925,0.5686746987951807,0.5007923930269413,0.6421588125388382,0.7528735632183908,0.509719222462203,0.7264367816091954,0.9945770065075922,0.6430517711171662,0.38210399032648124
"(0, 0, 0, 1, 0)","(4, 8, 14, 0)",0.69234404536862,651,0.8566090611863615,0.5652173913043478,0.4972288202692003,0.6396850909199698,0.7522559474979491,0.5075921908893709,0.7201834862385321,0.9945770065075922,0.6376021798365122,0.37968561064087064
"(0, 0, 0, 1, 0)","(4, 8, 16, 0)",0.6909262759924386,654,0.8540792540792541,0.5676328502415459,0.49404289118347894,0.6385849985014262,0.7489779231398201,0.5097613882863341,0.7199074074074074,0.9934924078091106,0.6403269754768393,0.37605804111245467
"(0, 0, 0, 1, 0)","(4, 10, 12, 0)",0.695179584120983,645,0.8629298162976919,0.5535499398315282,0.5086071987480438,0.6416956516257547,0.7626977518734388,0.4956896551724138,0.720620842572062,0.9934924078091106,0.6267029972752044,0.39298669891172916
"(0, 0, 0, 1, 0)","(4, 10, 14, 0)",0.6895085066162571,657,0.8660672030288689,0.5377358490566038,0.4972462627852085,0.6336831049568937,0.7682619647355163,0.47401247401247404,0.7117117117117117,0.9924078091106291,0.6212534059945504,0.38210399032648124
"(0, 0, 0, 1, 0)","(4, 10, 16, 0)",0.6890359168241966,658,0.866887730933207,0.5397196261682243,0.4932806324110672,0.6332959965041661,0.7695542472666106,0.4723926380368098,0.7123287671232876,0.9924078091106291,0.6294277929155313,0.37726723095526
"(0, 0, 0, 1, 0)","(4, 0, 12, 0)",0.696124763705104,643,0.85,0.6123853211009175,0.48,0.6474617737003058,0.7415185783521809,0.5287128712871287,0.7721179624664879,0.9956616052060737,0.7275204359673024,0.3482466747279323
"(0, 0, 0, 1, 0)","(4, 0, 14, 0)",0.6899810964083176,656,0.8531598513011153,0.5931818181818181,0.4683333333333333,0.6382250009387556,0.7463414634146341,0.5087719298245614,0.7533512064343163,0.9956616052060737,0.7111716621253406,0.33978234582829503
"(0, 0, 0, 1, 0)","(4, 0, 16, 0)",0.6880907372400756,660,0.8477556686719111,0.5988571428571429,0.46488294314381273,0.6371652515576223,0.7393058918482648,0.515748031496063,0.7533875338753387,0.9934924078091106,0.7138964577656676,0.33615477629987905
